date,city,precipitation,precipitation_normal,temp_min,temp_max,temp_normal_min,temp_normal_max
2004-01-01,Phoenix,0.00,0.03,53.0,65.0,44.7,65.7
2004-01-02,Phoenix,0.00,0.06,47.0,68.0,44.8,65.8
2004-01-03,Phoenix,T,0.09,46.0,62.0,44.9,66.0
2004-01-04,Phoenix,T,0.12,38.0,56.0,44.9,66.1
2004-01-05,Phoenix,T,0.15,36.0,58.0,45.0,66.2
2004-01-06,Phoenix,T,0.18,37.0,72.0,45.1,66.4
2004-01-07,Phoenix,T,0.21,45.0,68.0,45.2,66.5
2004-01-08,Phoenix,T,0.24,46.0,74.0,45.3,66.7
2004-01-09,Phoenix,T,0.27,47.0,77.0,45.4,66.8
2004-01-10,Phoenix,T,0.3,55.0,79.0,45.5,66.9
2004-01-11,Phoenix,T,0.33,51.0,79.0,45.6,67.1
2004-01-12,Phoenix,T,0.36,56.0,78.0,45.7,67.2
2004-01-13,Phoenix,T,0.39,55.0,78.0,45.8,67.4
2004-01-14,Phoenix,T,0.42,56.0,73.0,45.9,67.5
2004-01-15,Phoenix,T,0.45,52.0,70.0,46.0,67.6
2004-01-16,Phoenix,T,0.48,49.0,71.0,46.0,67.7
2004-01-17,Phoenix,T,0.51,47.0,69.0,46.1,67.9
2004-01-18,Phoenix,T,0.54,47.0,70.0,46.2,68.0
2004-01-19,Phoenix,T,0.57,47.0,68.0,46.3,68.1
2004-01-20,Phoenix,T,0.6,53.0,66.0,46.4,68.2
2004-01-21,Phoenix,0.16,0.63,51.0,63.0,46.5,68.3
2004-01-22,Phoenix,0.51,0.65,50.0,65.0,46.5,68.4
2004-01-23,Phoenix,0.54,0.67,52.0,69.0,46.6,68.5
2004-01-24,Phoenix,0.61,0.7,51.0,59.0,46.7,68.6
2004-01-25,Phoenix,0.82,0.72,49.0,61.0,46.8,68.6
2004-01-26,Phoenix,0.82,0.75,40.0,59.0,46.8,68.7
2004-01-27,Phoenix,0.82,0.77,38.0,62.0,46.9,68.8
2004-01-28,Phoenix,0.82,0.79,44.0,62.0,47.0,68.9
2004-01-29,Phoenix,0.82,0.82,41.0,66.0,47.1,69.0
2004-01-30,Phoenix,0.82,0.84,44.0,68.0,47.1,69.0
2004-01-31,Phoenix,0.82,0.87,47.0,62.0,47.2,69.1
2004-02-01,Phoenix,0.82,0.9,44.0,61.0,47.3,69.2
2004-02-02,Phoenix,0.82,0.92,42.0,67.0,47.4,69.2
2004-02-03,Phoenix,0.85,0.95,48.0,59.0,47.5,69.3
2004-02-04,Phoenix,0.85,0.97,42.0,61.0,47.6,69.4
2004-02-05,Phoenix,0.85,1.0,40.0,62.0,47.7,69.5
2004-02-06,Phoenix,0.85,1.02,39.0,64.0,47.8,69.6
2004-02-07,Phoenix,0.85,1.05,39.0,69.0,47.9,69.6
2004-02-08,Phoenix,0.85,1.08,41.0,64.0,48.0,69.7
2004-02-09,Phoenix,0.85,1.1,40.0,66.0,48.1,69.8
2004-02-10,Phoenix,0.85,1.13,43.0,68.0,48.2,69.9
2004-02-11,Phoenix,0.85,1.16,42.0,66.0,48.3,70.1
2004-02-12,Phoenix,0.85,1.18,41.0,64.0,48.5,70.2
2004-02-13,Phoenix,0.85,1.21,37.0,61.0,48.6,70.3
2004-02-14,Phoenix,0.85,1.24,41.0,65.0,48.8,70.4
2004-02-15,Phoenix,0.85,1.28,42.0,71.0,48.9,70.6
2004-02-16,Phoenix,0.85,1.31,47.0,74.0,49.1,70.7
2004-02-17,Phoenix,0.85,1.34,49.0,81.0,49.2,70.9
2004-02-18,Phoenix,0.85,1.37,52.0,80.0,49.4,71.1
2004-02-19,Phoenix,0.85,1.4,55.0,67.0,49.6,71.3
2004-02-20,Phoenix,0.85,1.44,54.0,66.0,49.7,71.5
2004-02-21,Phoenix,0.85,1.48,53.0,71.0,49.9,71.7
2004-02-22,Phoenix,0.87,1.52,52.0,63.0,50.1,71.9
2004-02-23,Phoenix,1.81,1.55,49.0,57.0,50.3,72.1
2004-02-24,Phoenix,1.84,1.59,49.0,63.0,50.5,72.4
2004-02-25,Phoenix,1.84,1.63,47.0,67.0,50.7,72.6
2004-02-26,Phoenix,1.84,1.66,50.0,73.0,50.9,72.9
2004-02-27,Phoenix,1.84,1.7,52.0,63.0,51.1,73.1
2004-02-28,Phoenix,1.84,1.74,44.0,62.0,51.3,73.4
2004-02-29,Phoenix,1.84,1.74,44.0,66.0,51.4,73.5
2004-03-01,Phoenix,1.84,1.78,45.0,67.0,51.5,73.7
2004-03-02,Phoenix,1.86,1.81,51.0,64.0,51.7,73.9
2004-03-03,Phoenix,1.87,1.85,50.0,65.0,51.9,74.2
2004-03-04,Phoenix,2.98,1.88,48.0,58.0,52.1,74.5
2004-03-05,Phoenix,3.03,1.92,49.0,66.0,52.3,74.8
2004-03-06,Phoenix,3.03,1.95,50.0,72.0,52.5,75.1
2004-03-07,Phoenix,3.03,1.98,53.0,86.0,52.7,75.4
2004-03-08,Phoenix,3.03,2.01,57.0,90.0,53.0,75.7
2004-03-09,Phoenix,3.03,2.04,59.0,92.0,53.2,76.0
2004-03-10,Phoenix,3.03,2.07,60.0,91.0,53.4,76.4
2004-03-11,Phoenix,3.03,2.1,63.0,87.0,53.6,76.7
2004-03-12,Phoenix,3.03,2.13,63.0,82.0,53.8,77.0
2004-03-13,Phoenix,3.12,2.17,62.0,80.0,54.0,77.3
2004-03-14,Phoenix,3.12,2.2,60.0,86.0,54.2,77.6
2004-03-15,Phoenix,3.12,2.22,60.0,89.0,54.4,77.9
2004-03-16,Phoenix,3.12,2.25,60.0,91.0,54.6,78.2
2004-03-17,Phoenix,3.12,2.28,59.0,89.0,54.8,78.5
2004-03-18,Phoenix,3.12,2.31,62.0,91.0,54.9,78.8
2004-03-19,Phoenix,3.12,2.33,61.0,92.0,55.1,79.1
2004-03-20,Phoenix,3.12,2.36,62.0,95.0,55.3,79.4
2004-03-21,Phoenix,3.12,2.38,67.0,97.0,55.5,79.7
2004-03-22,Phoenix,3.12,2.41,72.0,93.0,55.7,80.0
2004-03-23,Phoenix,3.12,2.43,71.0,89.0,55.9,80.2
2004-03-24,Phoenix,3.12,2.45,64.0,92.0,56.1,80.5
2004-03-25,Phoenix,3.12,2.47,66.0,89.0,56.2,80.7
2004-03-26,Phoenix,3.12,2.49,62.0,85.0,56.4,81.0
2004-03-27,Phoenix,3.12,2.5,59.0,83.0,56.6,81.3
2004-03-28,Phoenix,3.12,2.52,59.0,88.0,56.8,81.5
2004-03-29,Phoenix,3.12,2.54,59.0,94.0,57.0,81.7
2004-03-30,Phoenix,3.12,2.55,66.0,97.0,57.1,82.0
2004-03-31,Phoenix,3.12,2.57,67.0,94.0,57.3,82.2
2004-04-01,Phoenix,3.28,2.58,63.0,87.0,57.5,82.4
2004-04-02,Phoenix,3.96,2.6,54.0,65.0,57.7,82.6
2004-04-03,Phoenix,3.96,2.61,54.0,69.0,57.9,82.8
2004-04-04,Phoenix,3.96,2.63,55.0,72.0,58.1,83.1
2004-04-05,Phoenix,3.96,2.64,58.0,73.0,58.3,83.3
2004-04-06,Phoenix,3.96,2.65,62.0,81.0,58.5,83.5
2004-04-07,Phoenix,3.97,2.67,61.0,83.0,58.7,83.7
2004-04-08,Phoenix,3.97,2.68,58.0,81.0,58.9,83.9
2004-04-09,Phoenix,3.97,2.69,64.0,84.0,59.1,84.1
2004-04-10,Phoenix,4.02,2.7,63.0,86.0,59.3,84.3
2004-04-11,Phoenix,4.02,2.71,58.0,81.0,59.5,84.5
2004-04-12,Phoenix,4.02,2.72,58.0,83.0,59.8,84.7
2004-04-13,Phoenix,4.02,2.73,62.0,91.0,60.0,84.9
2004-04-14,Phoenix,4.02,2.73,61.0,91.0,60.3,85.1
2004-04-15,Phoenix,4.02,2.74,60.0,92.0,60.5,85.3
2004-04-16,Phoenix,4.02,2.75,62.0,91.0,60.7,85.5
2004-04-17,Phoenix,4.02,2.75,62.0,88.0,61.0,85.7
2004-04-18,Phoenix,4.02,2.76,55.0,76.0,61.3,85.9
2004-04-19,Phoenix,4.02,2.76,57.0,80.0,61.5,86.1
2004-04-20,Phoenix,4.02,2.76,59.0,83.0,61.8,86.4
2004-04-21,Phoenix,4.02,2.77,58.0,86.0,62.1,86.6
2004-04-22,Phoenix,4.02,2.77,63.0,84.0,62.3,86.8
2004-04-23,Phoenix,4.02,2.77,60.0,83.0,62.6,87.1
2004-04-24,Phoenix,4.02,2.78,63.0,87.0,62.9,87.3
2004-04-25,Phoenix,4.02,2.78,64.0,95.0,63.2,87.6
2004-04-26,Phoenix,4.02,2.78,67.0,98.0,63.5,87.8
2004-04-27,Phoenix,4.02,2.78,69.0,97.0,63.8,88.1
2004-04-28,Phoenix,4.02,2.79,71.0,98.0,64.1,88.4
2004-04-29,Phoenix,4.02,2.79,68.0,84.0,64.4,88.7
2004-04-30,Phoenix,4.02,2.79,60.0,84.0,64.7,89.0
2004-05-01,Phoenix,4.02,2.79,67.0,92.0,65.0,89.3
2004-05-02,Phoenix,4.02,2.8,67.0,96.0,65.3,89.6
2004-05-03,Phoenix,4.02,2.8,69.0,100.0,65.6,89.9
2004-05-04,Phoenix,4.02,2.8,70.0,101.0,65.9,90.2
2004-05-05,Phoenix,4.02,2.81,71.0,100.0,66.2,90.5
2004-05-06,Phoenix,4.02,2.81,73.0,99.0,66.5,90.8
2004-05-07,Phoenix,4.02,2.81,72.0,102.0,66.8,91.2
2004-05-08,Phoenix,4.02,2.82,74.0,101.0,67.1,91.5
2004-05-09,Phoenix,4.02,2.82,75.0,101.0,67.4,91.9
2004-05-10,Phoenix,4.02,2.83,74.0,101.0,67.7,92.2
2004-05-11,Phoenix,4.02,2.83,73.0,92.0,68.0,92.6
2004-05-12,Phoenix,4.02,2.84,71.0,88.0,68.3,92.9
2004-05-13,Phoenix,4.02,2.84,63.0,91.0,68.6,93.3
2004-05-14,Phoenix,4.02,2.85,68.0,97.0,68.9,93.7
2004-05-15,Phoenix,4.02,2.85,70.0,100.0,69.2,94.0
2004-05-16,Phoenix,4.02,2.86,72.0,99.0,69.5,94.4
2004-05-17,Phoenix,4.02,2.86,71.0,99.0,69.8,94.8
2004-05-18,Phoenix,4.02,2.87,70.0,97.0,70.1,95.2
2004-05-19,Phoenix,4.02,2.87,72.0,99.0,70.4,95.6
2004-05-20,Phoenix,4.02,2.88,73.0,94.0,70.7,95.9
2004-05-21,Phoenix,4.02,2.88,70.0,93.0,71.0,96.3
2004-05-22,Phoenix,4.02,2.88,66.0,90.0,71.3,96.7
2004-05-23,Phoenix,4.02,2.89,66.0,93.0,71.6,97.1
2004-05-24,Phoenix,4.02,2.89,68.0,95.0,71.9,97.5
2004-05-25,Phoenix,4.02,2.9,71.0,92.0,72.2,97.8
2004-05-26,Phoenix,4.02,2.9,68.0,94.0,72.5,98.2
2004-05-27,Phoenix,4.02,2.91,68.0,93.0,72.7,98.6
2004-05-28,Phoenix,4.02,2.91,70.0,99.0,73.0,98.9
2004-05-29,Phoenix,4.02,2.91,70.0,92.0,73.3,99.3
2004-05-30,Phoenix,4.02,2.92,73.0,98.0,73.6,99.7
2004-05-31,Phoenix,4.02,2.92,72.0,104.0,73.9,100.0
2004-06-01,Phoenix,4.02,2.92,76.0,105.0,74.2,100.4
2004-06-02,Phoenix,4.02,2.92,77.0,108.0,74.5,100.7
2004-06-03,Phoenix,4.02,2.92,78.0,110.0,74.8,101.0
2004-06-04,Phoenix,4.02,2.92,79.0,110.0,75.1,101.4
2004-06-05,Phoenix,4.02,2.92,79.0,109.0,75.4,101.7
2004-06-06,Phoenix,4.02,2.92,79.0,107.0,75.7,102.0
2004-06-07,Phoenix,4.02,2.92,80.0,106.0,76.0,102.3
2004-06-08,Phoenix,4.02,2.92,79.0,103.0,76.3,102.6
2004-06-09,Phoenix,4.02,2.92,75.0,95.0,76.6,102.9
2004-06-10,Phoenix,4.02,2.92,71.0,92.0,77.0,103.2
2004-06-11,Phoenix,4.02,2.92,70.0,96.0,77.3,103.5
2004-06-12,Phoenix,4.02,2.92,72.0,101.0,77.6,103.7
2004-06-13,Phoenix,4.02,2.92,74.0,104.0,77.9,104.0
2004-06-14,Phoenix,4.02,2.92,78.0,106.0,78.2,104.2
2004-06-15,Phoenix,4.02,2.92,75.0,105.0,78.5,104.5
2004-06-16,Phoenix,4.02,2.93,78.0,103.0,78.8,104.7
2004-06-17,Phoenix,4.02,2.93,78.0,104.0,79.1,104.9
2004-06-18,Phoenix,4.02,2.93,80.0,106.0,79.4,105.1
2004-06-19,Phoenix,4.02,2.93,78.0,107.0,79.7,105.3
2004-06-20,Phoenix,4.02,2.93,75.0,105.0,80.0,105.5
2004-06-21,Phoenix,4.02,2.93,76.0,103.0,80.3,105.6
2004-06-22,Phoenix,4.02,2.93,77.0,104.0,80.6,105.8
2004-06-23,Phoenix,4.02,2.93,80.0,104.0,80.9,106.0
2004-06-24,Phoenix,4.02,2.93,83.0,107.0,81.2,106.1
2004-06-25,Phoenix,4.02,2.93,82.0,108.0,81.5,106.2
2004-06-26,Phoenix,4.02,2.93,84.0,109.0,81.7,106.3
2004-06-27,Phoenix,4.02,2.93,84.0,107.0,82.0,106.4
2004-06-28,Phoenix,4.02,2.93,81.0,105.0,82.2,106.5
2004-06-29,Phoenix,4.02,2.94,80.0,104.0,82.5,106.6
2004-06-30,Phoenix,4.02,2.94,77.0,103.0,82.7,106.7
2004-07-01,Phoenix,4.02,2.95,74.0,103.0,82.9,106.7
2004-07-02,Phoenix,4.02,2.97,75.0,105.0,83.1,106.8
2004-07-03,Phoenix,4.02,2.98,75.0,105.0,83.3,106.8
2004-07-04,Phoenix,4.02,3.0,74.0,103.0,83.5,106.9
2004-07-05,Phoenix,4.02,3.02,76.0,107.0,83.7,106.9
2004-07-06,Phoenix,4.02,3.04,77.0,108.0,83.9,106.9
2004-07-07,Phoenix,4.02,3.05,80.0,106.0,84.0,106.9
2004-07-08,Phoenix,4.02,3.08,83.0,107.0,84.2,106.9
2004-07-09,Phoenix,4.02,3.1,84.0,100.0,84.3,106.9
2004-07-10,Phoenix,4.02,3.12,83.0,109.0,84.4,106.9
2004-07-11,Phoenix,4.02,3.15,87.0,110.0,84.5,106.8
2004-07-12,Phoenix,4.02,3.18,91.0,112.0,84.6,106.8
2004-07-13,Phoenix,4.28,3.21,78.0,106.0,84.7,106.8
2004-07-14,Phoenix,4.39,3.23,77.0,96.0,84.8,106.7
2004-07-15,Phoenix,4.39,3.27,85.0,102.0,84.9,106.7
2004-07-16,Phoenix,4.39,3.3,88.0,105.0,84.9,106.6
2004-07-17,Phoenix,4.39,3.33,83.0,107.0,84.9,106.6
2004-07-18,Phoenix,4.39,3.37,89.0,109.0,85.0,106.5
2004-07-19,Phoenix,4.39,3.4,88.0,110.0,85.0,106.5
2004-07-20,Phoenix,4.39,3.44,90.0,110.0,85.0,106.4
2004-07-21,Phoenix,4.39,3.48,89.0,111.0,85.0,106.3
2004-07-22,Phoenix,4.39,3.52,90.0,110.0,85.0,106.3
2004-07-23,Phoenix,4.39,3.56,88.0,100.0,85.0,106.2
2004-07-24,Phoenix,4.39,3.59,86.0,105.0,85.0,106.2
2004-07-25,Phoenix,4.39,3.63,85.0,107.0,84.9,106.1
2004-07-26,Phoenix,4.47,3.67,79.0,102.0,84.9,106.0
2004-07-27,Phoenix,4.61,3.71,80.0,104.0,84.8,106.0
2004-07-28,Phoenix,4.61,3.74,83.0,105.0,84.8,105.9
2004-07-29,Phoenix,4.61,3.78,84.0,105.0,84.8,105.9
2004-07-30,Phoenix,4.61,3.81,85.0,108.0,84.7,105.8
2004-07-31,Phoenix,4.61,3.85,86.0,108.0,84.6,105.7
2004-08-01,Phoenix,4.61,3.88,87.0,109.0,84.6,105.7
2004-08-02,Phoenix,4.61,3.91,88.0,104.0,84.5,105.6
2004-08-03,Phoenix,4.61,3.94,87.0,107.0,84.5,105.6
2004-08-04,Phoenix,4.61,3.97,88.0,107.0,84.4,105.6
2004-08-05,Phoenix,4.62,4.0,87.0,99.0,84.3,105.5
2004-08-06,Phoenix,4.62,4.04,84.0,97.0,84.3,105.5
2004-08-07,Phoenix,4.62,4.07,83.0,107.0,84.2,105.4
2004-08-08,Phoenix,4.62,4.1,87.0,112.0,84.2,105.4
2004-08-09,Phoenix,4.62,4.13,89.0,109.0,84.1,105.4
2004-08-10,Phoenix,4.62,4.16,87.0,110.0,84.0,105.3
2004-08-11,Phoenix,4.62,4.19,88.0,111.0,84.0,105.3
2004-08-12,Phoenix,4.62,4.22,87.0,105.0,83.9,105.3
2004-08-13,Phoenix,4.62,4.25,76.0,106.0,83.9,105.3
2004-08-14,Phoenix,4.62,4.28,76.0,89.0,83.8,105.2
2004-08-15,Phoenix,4.70,4.31,78.0,101.0,83.7,105.2
2004-08-16,Phoenix,4.97,4.34,75.0,101.0,83.7,105.2
2004-08-17,Phoenix,4.97,4.37,78.0,101.0,83.6,105.1
2004-08-18,Phoenix,4.97,4.4,79.0,103.0,83.5,105.1
2004-08-19,Phoenix,4.97,4.43,78.0,98.0,83.5,105.1
2004-08-20,Phoenix,4.97,4.46,80.0,101.0,83.4,105.0
2004-08-21,Phoenix,4.97,4.49,81.0,102.0,83.3,105.0
2004-08-22,Phoenix,4.97,4.51,76.0,105.0,83.3,105.0
2004-08-23,Phoenix,4.97,4.54,79.0,102.0,83.2,104.9
2004-08-24,Phoenix,4.97,4.57,82.0,97.0,83.1,104.8
2004-08-25,Phoenix,4.97,4.6,76.0,102.0,83.0,104.8
2004-08-26,Phoenix,4.97,4.63,77.0,102.0,82.9,104.7
2004-08-27,Phoenix,4.97,4.66,77.0,104.0,82.8,104.6
2004-08-28,Phoenix,4.97,4.69,78.0,103.0,82.7,104.5
2004-08-29,Phoenix,4.97,4.72,79.0,105.0,82.6,104.4
2004-08-30,Phoenix,4.97,4.75,81.0,107.0,82.4,104.3
2004-08-31,Phoenix,4.97,4.78,82.0,111.0,82.3,104.2
2004-09-01,Phoenix,4.97,4.81,84.0,107.0,82.1,104.1
2004-09-02,Phoenix,4.97,4.83,84.0,108.0,82.0,103.9
2004-09-03,Phoenix,4.97,4.86,85.0,105.0,81.8,103.8
2004-09-04,Phoenix,4.97,4.88,81.0,93.0,81.6,103.6
2004-09-05,Phoenix,4.97,4.91,74.0,97.0,81.4,103.4
2004-09-06,Phoenix,4.97,4.93,74.0,102.0,81.2,103.2
2004-09-07,Phoenix,4.97,4.95,79.0,107.0,81.0,103.0
2004-09-08,Phoenix,4.97,4.97,84.0,106.0,80.7,102.8
2004-09-09,Phoenix,4.97,4.99,84.0,107.0,80.5,102.6
2004-09-10,Phoenix,4.97,5.01,82.0,106.0,80.2,102.3
2004-09-11,Phoenix,4.97,5.03,83.0,108.0,80.0,102.1
2004-09-12,Phoenix,4.97,5.05,82.0,108.0,79.7,101.8
2004-09-13,Phoenix,4.97,5.07,83.0,107.0,79.4,101.5
2004-09-14,Phoenix,4.97,5.08,79.0,101.0,79.0,101.2
2004-09-15,Phoenix,4.97,5.1,79.0,102.0,78.7,100.9
2004-09-16,Phoenix,4.97,5.12,78.0,103.0,78.4,100.6
2004-09-17,Phoenix,4.97,5.14,78.0,103.0,78.0,100.3
2004-09-18,Phoenix,5.04,5.16,73.0,101.0,77.6,100.0
2004-09-19,Phoenix,5.12,5.18,73.0,92.0,77.3,99.6
2004-09-20,Phoenix,5.12,5.2,71.0,88.0,76.9,99.3
2004-09-21,Phoenix,5.12,5.21,64.0,86.0,76.5,98.9
2004-09-22,Phoenix,5.12,5.23,64.0,89.0,76.1,98.6
2004-09-23,Phoenix,5.12,5.25,67.0,95.0,75.6,98.2
2004-09-24,Phoenix,5.12,5.26,69.0,99.0,75.2,97.8
2004-09-25,Phoenix,5.12,5.27,70.0,99.0,74.8,97.4
2004-09-26,Phoenix,5.12,5.29,74.0,95.0,74.4,97.0
2004-09-27,Phoenix,5.12,5.3,75.0,99.0,73.9,96.6
2004-09-28,Phoenix,5.12,5.32,74.0,100.0,73.5,96.2
2004-09-29,Phoenix,5.12,5.33,75.0,95.0,73.0,95.9
2004-09-30,Phoenix,5.12,5.35,68.0,88.0,72.6,95.5
2004-10-01,Phoenix,5.12,5.37,68.0,91.0,72.1,95.1
2004-10-02,Phoenix,5.12,5.39,68.0,97.0,71.6,94.7
2004-10-03,Phoenix,5.12,5.41,70.0,97.0,71.2,94.2
2004-10-04,Phoenix,5.12,5.43,69.0,96.0,70.7,93.8
2004-10-05,Phoenix,5.12,5.44,69.0,94.0,70.3,93.4
2004-10-06,Phoenix,5.12,5.46,70.0,96.0,69.8,93.0
2004-10-07,Phoenix,5.12,5.48,69.0,97.0,69.4,92.7
2004-10-08,Phoenix,5.12,5.5,69.0,98.0,68.9,92.3
2004-10-09,Phoenix,5.12,5.52,70.0,99.0,68.5,91.9
2004-10-10,Phoenix,5.12,5.53,74.0,94.0,68.0,91.5
2004-10-11,Phoenix,5.12,5.55,66.0,90.0,67.6,91.1
2004-10-12,Phoenix,5.12,5.57,69.0,93.0,67.1,90.7
2004-10-13,Phoenix,5.12,5.59,71.0,92.0,66.7,90.3
2004-10-14,Phoenix,5.12,5.61,71.0,90.0,66.3,89.9
2004-10-15,Phoenix,5.12,5.63,66.0,91.0,65.9,89.5
2004-10-16,Phoenix,5.12,5.65,66.0,89.0,65.4,89.2
2004-10-17,Phoenix,5.12,5.67,71.0,84.0,65.0,88.8
2004-10-18,Phoenix,5.12,5.68,65.0,80.0,64.6,88.4
2004-10-19,Phoenix,5.12,5.7,62.0,81.0,64.2,88.0
2004-10-20,Phoenix,5.12,5.72,63.0,86.0,63.8,87.7
2004-10-21,Phoenix,5.45,5.74,57.0,80.0,63.4,87.3
2004-10-22,Phoenix,5.45,5.75,54.0,71.0,63.0,86.9
2004-10-23,Phoenix,5.45,5.77,54.0,78.0,62.6,86.5
2004-10-24,Phoenix,5.45,5.79,55.0,80.0,62.3,86.1
2004-10-25,Phoenix,5.45,5.81,62.0,81.0,61.9,85.8
2004-10-26,Phoenix,5.45,5.82,65.0,84.0,61.5,85.4
2004-10-27,Phoenix,5.45,5.84,66.0,80.0,61.1,85.0
2004-10-28,Phoenix,5.90,5.86,54.0,68.0,60.7,84.6
2004-10-29,Phoenix,5.90,5.87,51.0,69.0,60.4,84.2
2004-10-30,Phoenix,5.90,5.89,52.0,72.0,60.0,83.8
2004-10-31,Phoenix,5.90,5.91,52.0,72.0,59.6,83.4
2004-11-01,Phoenix,5.90,5.93,54.0,70.0,59.2,83.0
2004-11-02,Phoenix,5.90,5.95,48.0,70.0,58.9,82.6
2004-11-03,Phoenix,5.90,5.96,49.0,75.0,58.5,82.2
2004-11-04,Phoenix,5.90,5.98,51.0,83.0,58.1,81.8
2004-11-05,Phoenix,5.90,6.0,57.0,85.0,57.7,81.4
2004-11-06,Phoenix,5.90,6.01,61.0,87.0,57.4,80.9
2004-11-07,Phoenix,6.06,6.03,61.0,75.0,57.0,80.5
2004-11-08,Phoenix,6.08,6.05,59.0,70.0,56.6,80.0
2004-11-09,Phoenix,6.08,6.07,54.0,70.0,56.2,79.6
2004-11-10,Phoenix,6.08,6.09,53.0,72.0,55.8,79.1
2004-11-11,Phoenix,6.08,6.1,53.0,76.0,55.4,78.7
2004-11-12,Phoenix,6.08,6.12,57.0,72.0,55.1,78.2
2004-11-13,Phoenix,6.08,6.14,51.0,68.0,54.7,77.7
2004-11-14,Phoenix,6.08,6.15,53.0,73.0,54.3,77.3
2004-11-15,Phoenix,6.12,6.17,53.0,70.0,53.9,76.8
2004-11-16,Phoenix,6.12,6.19,52.0,73.0,53.5,76.3
2004-11-17,Phoenix,6.12,6.2,53.0,72.0,53.1,75.8
2004-11-18,Phoenix,6.12,6.22,54.0,74.0,52.7,75.4
2004-11-19,Phoenix,6.12,6.24,53.0,74.0,52.3,74.9
2004-11-20,Phoenix,6.13,6.26,52.0,72.0,51.9,74.4
2004-11-21,Phoenix,6.14,6.28,59.0,69.0,51.5,73.9
2004-11-22,Phoenix,6.42,6.3,48.0,62.0,51.2,73.4
2004-11-23,Phoenix,6.42,6.32,47.0,58.0,50.8,73.0
2004-11-24,Phoenix,6.42,6.34,51.0,64.0,50.4,72.5
2004-11-25,Phoenix,6.42,6.37,46.0,67.0,50.0,72.0
2004-11-26,Phoenix,6.42,6.39,47.0,66.0,49.7,71.6
2004-11-27,Phoenix,6.42,6.41,47.0,70.0,49.3,71.1
2004-11-28,Phoenix,6.42,6.44,44.0,63.0,49.0,70.7
2004-11-29,Phoenix,6.42,6.46,39.0,57.0,48.6,70.3
2004-11-30,Phoenix,6.42,6.48,36.0,58.0,48.3,69.9
2004-12-01,Phoenix,6.42,6.5,37.0,62.0,48.0,69.4
2004-12-02,Phoenix,6.42,6.52,36.0,65.0,47.6,69.1
2004-12-03,Phoenix,6.42,6.55,39.0,70.0,47.3,68.7
2004-12-04,Phoenix,6.70,6.57,45.0,54.0,47.1,68.3
2004-12-05,Phoenix,7.00,6.59,44.0,57.0,46.8,68.0
2004-12-06,Phoenix,7.14,6.62,47.0,55.0,46.5,67.6
2004-12-07,Phoenix,7.14,6.64,46.0,59.0,46.3,67.3
2004-12-08,Phoenix,7.14,6.66,47.0,63.0,46.0,67.0
2004-12-09,Phoenix,7.14,6.68,46.0,65.0,45.8,66.8
2004-12-10,Phoenix,7.14,6.71,46.0,75.0,45.6,66.5
2004-12-11,Phoenix,7.14,6.73,48.0,80.0,45.4,66.3
2004-12-12,Phoenix,7.14,6.76,50.0,77.0,45.3,66.1
2004-12-13,Phoenix,7.14,6.78,49.0,75.0,45.1,65.9
2004-12-14,Phoenix,7.14,6.81,54.0,72.0,45.0,65.7
2004-12-15,Phoenix,7.14,6.83,48.0,70.0,44.8,65.6
2004-12-16,Phoenix,7.14,6.85,44.0,69.0,44.7,65.4
2004-12-17,Phoenix,7.14,6.88,50.0,69.0,44.6,65.3
2004-12-18,Phoenix,7.14,6.9,42.0,73.0,44.5,65.2
2004-12-19,Phoenix,7.14,6.92,48.0,77.0,44.5,65.2
2004-12-20,Phoenix,7.14,6.95,49.0,71.0,44.4,65.1
2004-12-21,Phoenix,7.14,6.97,48.0,66.0,44.4,65.1
2004-12-22,Phoenix,7.14,6.99,42.0,62.0,44.4,65.1
2004-12-23,Phoenix,7.14,7.01,38.0,60.0,44.4,65.1
2004-12-24,Phoenix,7.14,7.04,37.0,57.0,44.4,65.1
2004-12-25,Phoenix,7.14,7.06,35.0,61.0,44.4,65.1
2004-12-26,Phoenix,7.14,7.09,40.0,66.0,44.4,65.2
2004-12-27,Phoenix,7.14,7.11,49.0,65.0,44.4,65.2
2004-12-28,Phoenix,7.23,7.14,50.0,69.0,44.5,65.3
2004-12-29,Phoenix,7.68,7.17,55.0,68.0,44.5,65.4
2004-12-30,Phoenix,7.98,7.19,54.0,65.0,44.6,65.5
2004-12-31,Phoenix,7.98,7.22,50.0,61.0,44.6,65.6
2005-01-01,Phoenix,0.00,0.03,47.0,63.0,44.7,65.7
2005-01-02,Phoenix,0.00,0.06,49.0,64.0,44.8,65.8
2005-01-03,Phoenix,0.82,0.09,52.0,58.0,44.9,66.0
2005-01-04,Phoenix,1.27,0.12,47.0,55.0,44.9,66.1
2005-01-05,Phoenix,1.27,0.15,43.0,57.0,45.0,66.2
2005-01-06,Phoenix,1.27,0.18,41.0,56.0,45.1,66.4
2005-01-07,Phoenix,1.27,0.21,41.0,57.0,45.2,66.5
2005-01-08,Phoenix,1.27,0.24,50.0,62.0,45.3,66.7
2005-01-09,Phoenix,1.27,0.27,51.0,69.0,45.4,66.8
2005-01-10,Phoenix,1.27,0.3,52.0,68.0,45.5,66.9
2005-01-11,Phoenix,1.27,0.33,51.0,69.0,45.6,67.1
2005-01-12,Phoenix,1.27,0.36,45.0,60.0,45.7,67.2
