date,precipitation,precipitation_normal
19541223,4.31,7.01
19541224,4.31,7.04
19541225,4.31,7.06
19541226,4.31,7.09
19541227,4.31,7.11
19541228,4.31,7.14
19541229,4.31,7.17
19541230,4.31,7.19
19541231,4.31,7.22
19550101,0.00,0.03
19550102,0.00,0.06
19550103,0.53,0.09
19550104,0.53,0.12
19550105,0.53,0.15
19550106,0.53,0.18
19550107,1.20,0.21
19550108,1.20,0.24
19550109,1.20,0.27
19550110,1.20,0.30
19550111,1.23,0.33
19550112,1.23,0.36
19550113,1.50,0.39
19550114,1.61,0.42
19550115,1.61,0.45
19550116,2.20,0.48
19550117,2.32,0.51
19550118,2.32,0.54
19550119,2.41,0.57
19550120,2.41,0.60
19550121,2.41,0.63
19550122,2.41,0.65
19550123,2.41,0.67
19550124,2.41,0.70
19550125,2.41,0.72
19550126,2.41,0.75
19550127,2.41,0.77
19550128,2.41,0.79
19550129,2.41,0.82
19550130,2.41,0.84
19550131,2.41,0.87
19550201,2.41,0.90
19550202,2.41,0.92
19550203,2.41,0.95
19550204,2.41,0.97
19550205,2.41,1.00
19550206,2.41,1.02
19550207,2.41,1.05
19550208,2.41,1.08
19550209,2.41,1.10
19550210,2.41,1.13
19550211,2.41,1.16
19550212,2.41,1.18
19550213,2.41,1.21
19550214,2.41,1.24
19550215,2.41,1.28
19550216,2.41,1.31
19550217,2.41,1.34
19550218,2.41,1.37
19550219,2.41,1.40
19550220,2.41,1.44
19550221,2.41,1.48
19550222,2.41,1.52
19550223,2.41,1.55
19550224,2.41,1.59
19550225,2.50,1.63
19550226,2.50,1.66
19550227,2.50,1.70
19550228,2.50,1.74
19550301,2.50,1.78
19550302,2.50,1.81
19550303,2.50,1.85
19550304,2.50,1.88
19550305,2.50,1.92
19550306,2.50,1.95
19550307,2.50,1.98
19550308,2.50,2.01
19550309,2.50,2.04
19550310,2.50,2.07
19550311,2.50,2.10
19550312,2.50,2.13
19550313,2.50,2.17
19550314,2.50,2.20
19550315,2.50,2.22
19550316,2.50,2.25
19550317,2.50,2.28
19550318,2.50,2.31
19550319,2.50,2.33
19550320,2.50,2.36
19550321,2.50,2.38
19550322,2.50,2.41
19550323,2.50,2.43
19550324,2.50,2.45
19550325,2.50,2.47
19550326,2.50,2.49
19550327,2.50,2.50
19550328,2.50,2.52
19550329,2.50,2.54
19550330,2.50,2.55
19550331,2.50,2.57
19550401,2.50,2.58
19550402,2.50,2.60
19550403,2.50,2.61
19550404,2.50,2.63
19550405,2.50,2.64
19550406,2.50,2.65
19550407,2.50,2.67
19550408,2.50,2.68
19550409,2.50,2.69
19550410,2.50,2.70
19550411,2.50,2.71
19550412,2.50,2.72
19550413,2.50,2.73
19550414,2.50,2.73
19550415,2.50,2.74
19550416,2.50,2.75
19550417,2.50,2.75
19550418,2.50,2.76
19550419,2.50,2.76
19550420,2.50,2.76
19550421,2.50,2.77
19550422,2.50,2.77
19550423,2.50,2.77
19550424,2.50,2.78
19550425,2.50,2.78
19550426,2.50,2.78
19550427,2.50,2.78
19550428,2.50,2.79
19550429,2.50,2.79
19550430,2.50,2.79
19550501,2.50,2.79
19550502,2.52,2.80
19550503,2.52,2.80
19550504,2.52,2.80
19550505,2.52,2.81
19550506,2.52,2.81
19550507,2.52,2.81
19550508,2.52,2.82
19550509,2.52,2.82
19550510,2.52,2.83
19550511,2.52,2.83
19550512,2.52,2.84
19550513,2.52,2.84
19550514,2.52,2.85
19550515,2.52,2.85
19550516,2.52,2.86
19550517,2.52,2.86
19550518,2.52,2.87
19550519,2.52,2.87
19550520,2.52,2.88
19550521,2.52,2.88
19550522,2.52,2.88
19550523,2.52,2.89
19550524,2.52,2.89
19550525,2.52,2.90
19550526,2.52,2.90
19550527,2.52,2.91
19550528,2.52,2.91
19550529,2.52,2.91
19550530,2.52,2.92
19550531,2.52,2.92
19550601,2.52,2.92
19550602,2.52,2.92
19550603,2.52,2.92
19550604,2.52,2.92
19550605,2.52,2.92
19550606,2.52,2.92
19550607,2.52,2.92
19550608,2.52,2.92
19550609,2.52,2.92
19550610,2.52,2.92
19550611,2.52,2.92
19550612,3.44,2.92
19550613,3.47,2.92
19550614,3.47,2.92
19550615,3.47,2.92
19550616,3.47,2.93
19550617,3.47,2.93
19550618,3.47,2.93
19550619,3.47,2.93
19550620,3.47,2.93
19550621,3.47,2.93
19550622,3.47,2.93
19550623,3.47,2.93
19550624,3.47,2.93
19550625,3.47,2.93
19550626,3.47,2.93
19550627,3.47,2.93
19550628,3.47,2.93
19550629,3.47,2.94
19550630,3.47,2.94
19550701,3.47,2.95
19550702,3.47,2.97
19550703,3.47,2.98
19550704,3.47,3.00
19550705,3.47,3.02
19550706,3.47,3.04
19550707,3.47,3.05
19550708,3.47,3.08
19550709,3.47,3.10
19550710,3.47,3.12
19550711,3.47,3.15
19550712,3.47,3.18
19550713,3.53,3.21
19550714,3.54,3.23
19550715,3.54,3.27
19550716,3.59,3.30
19550717,3.66,3.33
19550718,4.24,3.37
19550719,4.24,3.40
19550720,4.24,3.44
19550721,4.24,3.48
19550722,5.39,3.52
19550723,5.61,3.56
19550724,6.64,3.59
19550725,7.66,3.63
19550726,7.66,3.67
19550727,7.66,3.71
19550728,7.66,3.74
19550729,7.66,3.78
19550730,7.66,3.81
19550731,7.66,3.85
19550801,7.66,3.88
19550802,7.85,3.91
19550803,8.07,3.94
19550804,8.07,3.97
19550805,8.07,4.00
19550806,8.58,4.04
19550807,8.64,4.07
19550808,8.64,4.10
19550809,8.64,4.13
19550810,8.64,4.16
19550811,8.64,4.19
19550812,9.13,4.22
19550813,9.40,4.25
19550814,9.40,4.28
19550815,9.40,4.31
19550816,9.40,4.34
19550817,9.40,4.37
19550818,9.40,4.40
19550819,9.40,4.43
19550820,9.40,4.46
19550821,9.40,4.49
19550822,9.40,4.51
19550823,9.46,4.54
19550824,9.46,4.57
19550825,9.46,4.60
19550826,9.46,4.63
19550827,9.46,4.66
19550828,9.46,4.69
19550829,9.46,4.72
19550830,9.46,4.75
19550831,9.46,4.78
19550901,9.46,4.81
19550902,9.46,4.83
19550903,9.46,4.86
19550904,9.46,4.88
19550905,9.46,4.91
19550906,9.46,4.93
19550907,9.46,4.95
19550908,9.46,4.97
19550909,9.46,4.99
19550910,9.46,5.01
19550911,9.46,5.03
19550912,9.46,5.05
19550913,9.46,5.07
19550914,9.46,5.08
19550915,9.46,5.10
19550916,9.46,5.12
19550917,9.46,5.14
19550918,9.46,5.16
19550919,9.46,5.18
19550920,9.46,5.20
19550921,9.46,5.21
19550922,9.46,5.23
19550923,9.46,5.25
19550924,9.46,5.26
19550925,9.46,5.27
19550926,9.46,5.29
19550927,9.46,5.30
19550928,9.46,5.32
19550929,9.46,5.33
19550930,9.46,5.35
19551001,9.46,5.37
19551002,9.46,5.39
19551003,9.59,5.41
19551004,9.59,5.43
19551005,9.59,5.44
19551006,9.59,5.46
19551007,9.59,5.48
19551008,9.59,5.50
19551009,9.59,5.52
19551010,9.59,5.53
19551011,9.59,5.55
19551012,9.59,5.57
19551013,9.59,5.59
19551014,9.59,5.61
19551015,9.59,5.63
19551016,9.59,5.65
19551017,9.59,5.67
19551018,9.59,5.68
19551019,9.59,5.70
19551020,9.59,5.72
19551021,9.59,5.74
19551022,9.59,5.75
19551023,9.59,5.77
19551024,9.59,5.79
19551025,9.59,5.81
19551026,9.59,5.82
19551027,9.59,5.84
19551028,9.59,5.86
19551029,9.59,5.87
19551030,9.59,5.89
19551031,9.59,5.91
19551101,9.59,5.93
19551102,9.59,5.95
19551103,9.59,5.96
19551104,9.59,5.98
19551105,9.59,6.00
19551106,9.59,6.01
19551107,9.59,6.03
19551108,9.59,6.05
19551109,9.59,6.07
19551110,9.59,6.09
19551111,9.59,6.10
19551112,9.59,6.12
19551113,9.59,6.14
19551114,9.61,6.15
19551115,9.61,6.17
19551116,9.61,6.19
19551117,9.64,6.20
19551118,9.64,6.22
19551119,9.64,6.24
19551120,9.64,6.26
19551121,9.64,6.28
19551122,9.64,6.30
19551123,9.64,6.32
19551124,9.64,6.34
19551125,9.64,6.37
19551126,9.64,6.39
19551127,9.64,6.41
19551128,9.64,6.44
19551129,9.64,6.46
19551130,9.64,6.48
19551201,9.64,6.50
19551202,9.82,6.52
19551203,9.82,6.55
19551204,9.82,6.57
19551205,9.82,6.59
19551206,9.82,6.62
19551207,9.82,6.64
19551208,9.82,6.66
19551209,9.82,6.68
19551210,9.82,6.71
19551211,9.82,6.73
19551212,9.82,6.76
19551213,9.82,6.78
19551214,9.82,6.81
19551215,9.82,6.83
19551216,9.82,6.85
19551217,9.82,6.88
19551218,9.82,6.90
19551219,9.82,6.92
19551220,9.82,6.95
19551221,9.82,6.97
19551222,9.82,6.99
19551223,9.82,7.01
19551224,9.82,7.04
19551225,9.82,7.06
19551226,9.82,7.09
19551227,9.82,7.11
19551228,9.82,7.14
19551229,9.82,7.17
19551230,9.82,7.19
19551231,9.82,7.22
19560101,0.00,0.03
19560102,0.00,0.06
19560103,0.00,0.09
19560104,0.00,0.12
19560105,0.00,0.15
19560106,0.00,0.18
19560107,0.00,0.21
19560108,0.00,0.24
19560109,0.00,0.27
19560110,0.00,0.30
19560111,0.00,0.33
19560112,0.00,0.36
19560113,0.00,0.39
19560114,0.00,0.42
19560115,0.00,0.45
19560116,T,0.48
19560117,T,0.51
19560118,T,0.54
19560119,T,0.57
19560120,T,0.60
19560121,0.13,0.63
19560122,0.13,0.65
19560123,0.13,0.67
19560124,0.13,0.70
19560125,0.13,0.72
19560126,0.13,0.75
19560127,0.13,0.77
19560128,0.64,0.79
19560129,0.64,0.82
19560130,0.64,0.84
19560131,0.67,0.87
19560201,0.68,0.90
19560202,0.68,0.92
19560203,0.68,0.95
19560204,0.68,0.97
19560205,0.68,1.00
19560206,1.02,1.02
19560207,1.04,1.05
19560208,1.21,1.08
19560209,1.23,1.10
19560210,1.23,1.13
19560211,1.23,1.16
19560212,1.23,1.18
19560213,1.23,1.21
19560214,1.23,1.24
19560215,1.23,1.28
19560216,1.31,1.31
19560217,1.31,1.34
19560218,1.31,1.37
19560219,1.31,1.40
19560220,1.31,1.44
19560221,1.31,1.48
19560222,1.31,1.52
19560223,1.31,1.55
19560224,1.31,1.59
19560225,1.31,1.63
19560226,1.31,1.66
19560227,1.31,1.70
19560228,1.31,1.74
19560229,1.31,1.74
19560301,1.31,1.78
19560302,1.31,1.81
19560303,1.31,1.85
19560304,1.31,1.88
19560305,1.31,1.92
19560306,1.31,1.95
19560307,1.31,1.98
19560308,1.31,2.01
19560309,1.31,2.04
19560310,1.31,2.07
19560311,1.31,2.10
19560312,1.31,2.13
19560313,1.31,2.17
19560314,1.31,2.20
19560315,1.31,2.22
19560316,1.31,2.25
19560317,1.31,2.28
19560318,1.31,2.31
19560319,1.31,2.33
19560320,1.31,2.36
19560321,1.31,2.38
19560322,1.31,2.41
19560323,1.31,2.43
19560324,1.31,2.45
19560325,1.31,2.47
19560326,1.31,2.49
19560327,1.31,2.50
19560328,1.31,2.52
19560329,1.31,2.54
19560330,1.31,2.55
19560331,1.31,2.57
19560401,1.31,2.58
19560402,1.31,2.60
19560403,1.31,2.61
19560404,1.31,2.63
19560405,1.31,2.64
19560406,1.31,2.65
19560407,1.31,2.67
19560408,1.31,2.68
19560409,1.31,2.69
19560410,1.31,2.70
19560411,1.31,2.71
19560412,1.31,2.72
19560413,1.31,2.73
19560414,1.34,2.73
19560415,1.34,2.74
19560416,1.34,2.75
19560417,1.34,2.75
19560418,1.34,2.76
19560419,1.34,2.76
19560420,1.34,2.76
19560421,1.34,2.77
19560422,1.34,2.77
19560423,1.34,2.77
19560424,1.34,2.78
19560425,1.34,2.78
19560426,1.34,2.78
19560427,1.34,2.78
19560428,1.34,2.79
19560429,1.34,2.79
19560430,1.34,2.79
19560501,1.34,2.79
19560502,1.34,2.80
19560503,1.34,2.80
19560504,1.34,2.80
19560505,1.34,2.81
19560506,1.34,2.81
19560507,1.34,2.81
19560508,1.34,2.82
19560509,1.34,2.82
19560510,1.34,2.83
19560511,1.34,2.83
19560512,1.34,2.84
19560513,1.34,2.84
19560514,1.34,2.85
19560515,1.34,2.85
19560516,1.34,2.86
19560517,1.34,2.86
19560518,1.34,2.87
19560519,1.34,2.87
19560520,1.34,2.88
19560521,1.34,2.88
19560522,1.34,2.88
19560523,1.34,2.89
19560524,1.34,2.89
19560525,1.34,2.90
19560526,1.34,2.90
19560527,1.34,2.91
19560528,1.34,2.91
19560529,1.34,2.91
19560530,1.34,2.92
19560531,1.34,2.92
19560601,1.34,2.92
19560602,1.34,2.92
19560603,1.34,2.92
19560604,1.34,2.92
19560605,1.34,2.92
19560606,1.34,2.92
19560607,1.34,2.92
19560608,1.34,2.92
19560609,1.34,2.92
19560610,1.34,2.92
19560611,1.34,2.92
19560612,1.34,2.92
19560613,1.34,2.92
19560614,1.34,2.92
19560615,1.34,2.92
19560616,1.34,2.93
19560617,1.34,2.93
19560618,1.34,2.93
19560619,1.34,2.93
19560620,1.34,2.93
19560621,1.34,2.93
19560622,1.34,2.93
19560623,1.34,2.93
19560624,1.34,2.93
19560625,1.34,2.93
19560626,1.34,2.93
19560627,1.34,2.93
19560628,1.34,2.93
19560629,1.34,2.94
19560630,1.35,2.94
19560701,1.35,2.95
19560702,1.35,2.97
19560703,1.35,2.98
19560704,1.35,3.00
19560705,1.35,3.02
19560706,1.35,3.04
19560707,1.35,3.05
19560708,1.35,3.08
19560709,1.35,3.10
19560710,1.35,3.12
19560711,1.35,3.15
19560712,1.35,3.18
19560713,1.96,3.21
19560714,1.96,3.23
19560715,1.96,3.27
19560716,1.96,3.30
19560717,1.96,3.33
19560718,1.96,3.37
19560719,1.96,3.40
19560720,1.96,3.44
19560721,1.96,3.48
19560722,1.96,3.52
19560723,1.96,3.56
19560724,1.96,3.59
19560725,2.06,3.63
19560726,2.06,3.67
19560727,2.06,3.71
19560728,2.06,3.74
19560729,2.17,3.78
19560730,2.27,3.81
19560731,2.27,3.85
19560801,2.27,3.88
19560802,2.27,3.91
19560803,2.27,3.94
19560804,2.27,3.97
19560805,2.27,4.00
19560806,2.27,4.04
19560807,2.27,4.07
19560808,2.27,4.10
19560809,2.27,4.13
19560810,2.27,4.16
19560811,2.27,4.19
19560812,2.53,4.22
19560813,2.54,4.25
19560814,2.55,4.28
19560815,2.55,4.31
19560816,2.55,4.34
19560817,2.72,4.37
19560818,2.73,4.40
19560819,2.73,4.43
19560820,2.73,4.46
19560821,2.73,4.49
19560822,2.73,4.51
19560823,2.73,4.54
19560824,2.73,4.57
19560825,2.73,4.60
19560826,2.73,4.63
19560827,2.73,4.66
19560828,2.73,4.69
19560829,2.73,4.72
19560830,2.73,4.75
19560831,2.73,4.78
19560901,2.73,4.81
19560902,2.73,4.83
19560903,2.73,4.86
19560904,2.73,4.88
19560905,2.73,4.91
19560906,2.73,4.93
19560907,2.73,4.95
19560908,2.73,4.97
19560909,2.73,4.99
19560910,2.73,5.01
19560911,2.73,5.03
19560912,2.73,5.05
19560913,2.73,5.07
19560914,2.73,5.08
19560915,2.73,5.10
19560916,2.73,5.12
19560917,2.73,5.14
19560918,2.73,5.16
19560919,2.73,5.18
19560920,2.73,5.20
19560921,2.73,5.21
19560922,2.73,5.23
19560923,2.73,5.25
19560924,2.73,5.26
19560925,2.73,5.27
19560926,2.73,5.29
19560927,2.73,5.30
19560928,2.73,5.32
19560929,2.73,5.33
19560930,2.75,5.35
19561001,2.75,5.37
19561002,2.75,5.39
19561003,2.75,5.41
19561004,2.75,5.43
19561005,2.75,5.44
19561006,2.75,5.46
19561007,2.75,5.48
19561008,2.75,5.50
19561009,2.75,5.52
19561010,2.75,5.53
19561011,2.75,5.55
19561012,2.75,5.57
19561013,2.75,5.59
19561014,2.75,5.61
19561015,2.75,5.63
19561016,2.75,5.65
19561017,2.75,5.67
19561018,2.75,5.68
19561019,2.75,5.70
19561020,2.75,5.72
19561021,2.75,5.74
19561022,2.75,5.75
19561023,2.76,5.77
19561024,2.76,5.79
19561025,2.76,5.81
19561026,2.76,5.82
19561027,2.76,5.84
19561028,2.76,5.86
19561029,2.81,5.87
19561030,2.81,5.89
19561031,2.81,5.91
19561101,2.81,5.93
19561102,2.81,5.95
19561103,2.81,5.96
19561104,2.81,5.98
19561105,2.81,6.00
19561106,2.81,6.01
19561107,2.81,6.03
19561108,2.81,6.05
19561109,2.81,6.07
19561110,2.81,6.09
19561111,2.81,6.10
19561112,2.81,6.12
19561113,2.81,6.14
19561114,2.81,6.15
19561115,2.81,6.17
19561116,2.81,6.19
19561117,2.81,6.20
19561118,2.81,6.22
19561119,2.81,6.24
19561120,2.81,6.26
19561121,2.81,6.28
19561122,2.81,6.30
19561123,2.81,6.32
19561124,2.81,6.34
19561125,2.81,6.37
19561126,2.81,6.39
19561127,2.81,6.41
19561128,2.81,6.44
19561129,2.81,6.46
19561130,2.81,6.48
19561201,2.81,6.50
19561202,2.81,6.52
19561203,2.81,6.55
19561204,2.81,6.57
19561205,2.81,6.59
19561206,2.81,6.62
19561207,2.82,6.64
19561208,2.82,6.66
19561209,2.82,6.68
19561210,2.82,6.71
19561211,2.82,6.73
19561212,2.82,6.76
19561213,2.82,6.78
19561214,2.82,6.81
19561215,2.82,6.83
19561216,2.82,6.85
19561217,2.82,6.88
19561218,2.82,6.90
19561219,2.82,6.92
19561220,2.82,6.95
19561221,2.82,6.97
19561222,2.82,6.99
19561223,2.82,7.01
19561224,2.82,7.04
19561225,2.82,7.06
19561226,2.82,7.09
19561227,2.82,7.11
19561228,2.82,7.14
19561229,2.82,7.17
19561230,2.82,7.19
19561231,2.82,7.22
19570101,0.00,0.03
19570102,0.00,0.06
19570103,0.10,0.09
19570104,0.10,0.12
19570105,0.10,0.15
19570106,0.10,0.18
19570107,0.19,0.21
19570108,0.57,0.24
19570109,0.73,0.27
19570110,1.09,0.30
19570111,1.09,0.33
19570112,1.09,0.36
19570113,1.10,0.39
19570114,1.10,0.42
19570115,1.10,0.45
19570116,1.10,0.48
19570117,1.10,0.51
19570118,1.10,0.54
19570119,1.10,0.57
19570120,1.10,0.60
19570121,1.10,0.63
19570122,1.10,0.65
19570123,1.10,0.67
19570124,1.10,0.70
19570125,1.10,0.72
19570126,1.10,0.75
19570127,1.49,0.77
19570128,1.50,0.79
19570129,1.52,0.82
19570130,1.57,0.84
19570131,1.57,0.87
19570201,1.57,0.90
19570202,1.57,0.92
19570203,1.57,0.95
19570204,1.57,0.97
19570205,1.57,1.00
19570206,1.57,1.02
19570207,1.57,1.05
19570208,1.57,1.08
19570209,1.57,1.10
19570210,1.57,1.13
19570211,1.57,1.16
19570212,1.57,1.18
19570213,1.57,1.21
19570214,1.57,1.24
19570215,1.57,1.28
19570216,1.57,1.31
19570217,1.58,1.34
19570218,1.63,1.37
19570219,1.64,1.40
19570220,1.64,1.44
19570221,1.65,1.48
19570222,1.65,1.52
19570223,1.78,1.55
19570224,1.78,1.59
19570225,1.78,1.63
19570226,1.78,1.66
19570227,1.78,1.70
19570228,1.78,1.74
19570301,1.78,1.78
19570302,1.78,1.81
19570303,1.78,1.85
19570304,1.78,1.88
19570305,1.78,1.92
19570306,1.78,1.95
19570307,1.78,1.98
19570308,1.78,2.01
19570309,1.78,2.04
19570310,1.85,2.07
19570311,1.85,2.10
19570312,1.85,2.13
19570313,1.85,2.17
19570314,1.85,2.20
19570315,1.85,2.22
19570316,1.85,2.25
19570317,1.85,2.28
19570318,1.85,2.31
19570319,2.07,2.33
19570320,2.31,2.36
19570321,2.31,2.38
19570322,2.31,2.41
19570323,2.31,2.43
19570324,2.31,2.45
19570325,2.31,2.47
19570326,2.31,2.49
19570327,2.31,2.50
19570328,2.31,2.52
19570329,2.31,2.54
19570330,2.31,2.55
19570331,2.31,2.57
19570401,2.31,2.58
19570402,2.31,2.60
19570403,2.31,2.61
19570404,2.31,2.63
19570405,2.31,2.64
19570406,2.31,2.65
19570407,2.31,2.67
19570408,2.31,2.68
19570409,2.31,2.69
19570410,2.31,2.70
19570411,2.31,2.71
19570412,2.31,2.72
19570413,2.31,2.73
19570414,2.31,2.73
19570415,2.31,2.74
19570416,2.31,2.75
19570417,2.31,2.75
19570418,2.31,2.76
19570419,2.31,2.76
19570420,2.31,2.76
19570421,2.39,2.77
19570422,2.43,2.77
19570423,2.43,2.77
19570424,2.43,2.78
19570425,2.43,2.78
19570426,2.43,2.78
19570427,2.43,2.78
19570428,2.43,2.79
19570429,2.43,2.79
19570430,2.43,2.79
19570501,2.43,2.79
19570502,2.43,2.80
19570503,2.43,2.80
19570504,2.43,2.80
19570505,2.43,2.81
19570506,2.43,2.81
19570507,2.43,2.81
19570508,2.43,2.82
19570509,2.43,2.82
19570510,2.47,2.83
19570511,2.64,2.83
19570512,2.86,2.84
19570513,2.86,2.84
19570514,2.86,2.85
19570515,2.86,2.85
19570516,2.86,2.86
19570517,2.86,2.86
19570518,2.86,2.87
19570519,2.86,2.87
19570520,2.86,2.88
19570521,2.86,2.88
19570522,2.86,2.88
19570523,2.86,2.89
19570524,2.86,2.89
19570525,2.86,2.90
19570526,2.86,2.90
19570527,2.86,2.91
19570528,2.86,2.91
19570529,2.86,2.91
19570530,2.86,2.92
19570531,2.86,2.92
19570601,2.86,2.92
19570602,2.86,2.92
19570603,2.86,2.92
19570604,2.86,2.92
19570605,2.86,2.92
19570606,2.86,2.92
19570607,2.86,2.92
19570608,2.86,2.92
19570609,2.86,2.92
19570610,3.12,2.92
19570611,3.12,2.92
19570612,3.12,2.92
19570613,3.12,2.92
19570614,3.12,2.92
19570615,3.12,2.92
19570616,3.12,2.93
19570617,3.12,2.93
19570618,3.12,2.93
19570619,3.12,2.93
19570620,3.12,2.93
19570621,3.12,2.93
19570622,3.12,2.93
19570623,3.12,2.93
19570624,3.12,2.93
19570625,3.12,2.93
19570626,3.12,2.93
19570627,3.12,2.93
19570628,3.12,2.93
19570629,3.12,2.94
19570630,3.12,2.94
19570701,3.12,2.95
19570702,3.12,2.97
19570703,3.12,2.98
19570704,3.12,3.00
19570705,3.12,3.02
19570706,3.12,3.04
19570707,3.14,3.05
19570708,3.14,3.08
19570709,3.14,3.10
19570710,3.14,3.12
19570711,3.14,3.15
19570712,3.14,3.18
19570713,3.14,3.21
19570714,3.14,3.23
19570715,3.14,3.27
19570716,3.14,3.30
19570717,3.72,3.33
19570718,3.72,3.37
19570719,3.72,3.40
19570720,3.72,3.44
19570721,3.72,3.48
19570722,3.72,3.52
19570723,3.72,3.56
19570724,3.72,3.59
19570725,3.84,3.63
19570726,3.84,3.67
19570727,3.84,3.71
19570728,3.84,3.74
19570729,3.84,3.78
19570730,3.84,3.81
19570731,3.84,3.85
19570801,3.84,3.88
19570802,3.84,3.91
19570803,3.84,3.94
19570804,3.84,3.97
19570805,3.84,4.00
19570806,3.84,4.04
19570807,3.84,4.07
19570808,3.84,4.10
19570809,3.84,4.13
19570810,3.84,4.16
19570811,3.84,4.19
19570812,4.07,4.22
19570813,4.07,4.25
19570814,4.07,4.28
19570815,4.07,4.31
19570816,4.07,4.34
19570817,4.13,4.37
19570818,4.13,4.40
19570819,4.18,4.43
19570820,4.18,4.46
19570821,4.18,4.49
19570822,4.18,4.51
19570823,4.18,4.54
19570824,4.18,4.57
19570825,4.18,4.60
19570826,4.37,4.63
19570827,4.37,4.66
19570828,4.37,4.69
19570829,4.69,4.72
19570830,4.69,4.75
19570831,4.69,4.78
19570901,4.69,4.81
19570902,4.69,4.83
19570903,4.69,4.86
19570904,4.69,4.88
19570905,4.69,4.91
19570906,4.69,4.93
19570907,4.69,4.95
19570908,4.69,4.97
19570909,4.69,4.99
19570910,4.69,5.01
19570911,4.69,5.03
19570912,4.69,5.05
19570913,4.69,5.07
19570914,4.69,5.08
19570915,4.69,5.10
19570916,4.69,5.12
19570917,4.69,5.14
19570918,4.69,5.16
19570919,4.69,5.18
19570920,4.69,5.20
19570921,4.69,5.21
19570922,4.69,5.23
19570923,4.69,5.25
19570924,4.69,5.26
19570925,4.69,5.27
19570926,4.69,5.29
19570927,4.69,5.30
19570928,4.69,5.32
19570929,4.69,5.33
19570930,4.69,5.35
19571001,4.69,5.37
19571002,4.69,5.39
19571003,4.69,5.41
19571004,4.72,5.43
19571005,4.72,5.44
19571006,4.72,5.46
19571007,4.72,5.48
19571008,4.72,5.50
19571009,4.72,5.52
19571010,4.72,5.53
19571011,4.72,5.55
19571012,5.04,5.57
19571013,5.04,5.59
19571014,5.44,5.61
19571015,5.44,5.63
19571016,5.76,5.65
19571017,5.76,5.67
19571018,5.76,5.68
19571019,5.76,5.70
19571020,5.76,5.72
19571021,5.76,5.74
19571022,5.84,5.75
19571023,5.84,5.77
19571024,5.84,5.79
19571025,5.84,5.81
19571026,5.84,5.82
19571027,5.84,5.84
19571028,6.29,5.86
19571029,6.29,5.87
19571030,6.30,5.89
19571031,7.35,5.91
19571101,7.35,5.93
19571102,7.35,5.95
19571103,7.36,5.96
19571104,7.36,5.98
19571105,7.36,6.00
19571106,7.37,6.01
19571107,7.37,6.03
19571108,7.37,6.05
19571109,7.37,6.07
19571110,7.37,6.09
19571111,7.37,6.10
19571112,7.37,6.12
19571113,7.37,6.14
19571114,7.37,6.15
19571115,7.37,6.17
19571116,7.37,6.19
19571117,7.37,6.20
19571118,7.37,6.22
19571119,7.37,6.24
19571120,7.37,6.26
19571121,7.37,6.28
19571122,7.37,6.30
19571123,7.37,6.32
19571124,7.37,6.34
19571125,7.37,6.37
19571126,7.37,6.39
19571127,7.37,6.41
19571128,7.37,6.44
19571129,7.37,6.46
19571130,7.37,6.48
19571201,7.37,6.50
19571202,7.37,6.52
19571203,7.37,6.55
19571204,7.37,6.57
19571205,7.49,6.59
19571206,7.49,6.62
19571207,7.49,6.64
19571208,7.49,6.66
19571209,7.49,6.68
19571210,7.49,6.71
19571211,7.49,6.73
19571212,7.49,6.76
19571213,7.49,6.78
19571214,7.49,6.81
19571215,7.60,6.83
19571216,7.60,6.85
19571217,7.60,6.88
19571218,7.60,6.90
19571219,7.60,6.92
19571220,7.60,6.95
19571221,7.60,6.97
19571222,7.60,6.99
19571223,7.60,7.01
19571224,7.60,7.04
19571225,7.60,7.06
19571226,7.60,7.09
19571227,7.60,7.11
19571228,7.60,7.14
19571229,7.60,7.17
19571230,7.60,7.19
19571231,7.60,7.22
19580101,0.00,0.03
19580102,0.00,0.06
19580103,0.00,0.09
19580104,0.00,0.12
19580105,0.00,0.15
19580106,0.00,0.18
19580107,0.00,0.21
19580108,0.00,0.24
19580109,0.00,0.27
19580110,T,0.30
19580111,T,0.33
19580112,T,0.36
19580113,T,0.39
19580114,T,0.42
19580115,T,0.45
19580116,T,0.48
19580117,T,0.51
19580118,T,0.54
19580119,T,0.57
19580120,T,0.60
19580121,T,0.63
19580122,T,0.65
19580123,T,0.67
19580124,T,0.70
19580125,T,0.72
19580126,0.06,0.75
19580127,0.07,0.77
19580128,0.07,0.79
19580129,0.07,0.82
19580130,0.07,0.84
19580131,0.07,0.87
19580201,0.07,0.90
19580202,0.07,0.92
19580203,0.22,0.95
19580204,1.11,0.97
19580205,1.11,1.00
19580206,1.11,1.02
19580207,1.11,1.05
19580208,1.11,1.08
19580209,1.11,1.10
19580210,1.11,1.13
19580211,1.11,1.16
19580212,1.11,1.18
19580213,1.11,1.21
19580214,1.11,1.24
19580215,1.11,1.28
19580216,1.11,1.31
19580217,1.11,1.34
19580218,1.11,1.37
19580219,1.11,1.40
19580220,1.15,1.44
19580221,1.15,1.48
19580222,1.15,1.52
19580223,1.15,1.55
19580224,1.15,1.59
19580225,1.22,1.63
19580226,1.22,1.66
19580227,1.22,1.70
19580228,1.22,1.74
19580301,1.22,1.78
19580302,1.22,1.81
19580303,1.30,1.85
19580304,1.31,1.88
