date,min,max,normal_min,normal_max
19330601,56.0,97.0,74.2,100.4
19330602,66.0,99.0,74.5,100.7
19330603,71.0,96.0,74.8,101.0
19330604,55.0,95.0,75.1,101.4
19330605,63.0,93.0,75.4,101.7
19330606,57.0,86.0,75.7,102.0
19330607,56.0,91.0,76.0,102.3
19330608,61.0,99.0,76.3,102.6
19330609,60.0,103.0,76.6,102.9
19330610,60.0,107.0,77.0,103.2
19330611,63.0,114.0,77.3,103.5
19330612,67.0,112.0,77.6,103.7
19330613,76.0,108.0,77.9,104.0
19330614,81.0,106.0,78.2,104.2
19330615,78.0,105.0,78.5,104.5
19330616,74.0,104.0,78.8,104.7
19330617,76.0,102.0,79.1,104.9
19330618,79.0,102.0,79.4,105.1
19330619,71.0,105.0,79.7,105.3
19330620,72.0,104.0,80.0,105.5
19330621,77.0,106.0,80.3,105.6
19330622,79.0,107.0,80.6,105.8
19330623,73.0,106.0,80.9,106.0
19330624,68.0,108.0,81.2,106.1
19330625,68.0,107.0,81.5,106.2
19330626,69.0,108.0,81.7,106.3
19330627,68.0,108.0,82.0,106.4
19330628,67.0,101.0,82.2,106.5
19330629,65.0,105.0,82.5,106.6
19330630,65.0,104.0,82.7,106.7
19330701,70.0,101.0,82.9,106.7
19330702,75.0,101.0,83.1,106.8
19330703,70.0,107.0,83.3,106.8
19330704,78.0,109.0,83.5,106.9
19330705,77.0,107.0,83.7,106.9
19330706,79.0,105.0,83.9,106.9
19330707,78.0,108.0,84.0,106.9
19330708,75.0,112.0,84.2,106.9
19330709,78.0,111.0,84.3,106.9
19330710,79.0,108.0,84.4,106.9
19330711,79.0,109.0,84.5,106.8
19330712,85.0,107.0,84.6,106.8
19330713,82.0,111.0,84.7,106.8
19330714,86.0,110.0,84.8,106.7
19330715,82.0,105.0,84.9,106.7
19330716,82.0,109.0,84.9,106.6
19330717,81.0,101.0,84.9,106.6
19330718,80.0,106.0,85.0,106.5
19330719,78.0,109.0,85.0,106.5
19330720,78.0,111.0,85.0,106.4
19330721,81.0,108.0,85.0,106.3
19330722,78.0,107.0,85.0,106.3
19330723,80.0,111.0,85.0,106.2
19330724,76.0,110.0,85.0,106.2
19330725,81.0,111.0,84.9,106.1
19330726,83.0,113.0,84.9,106.0
19330727,84.0,110.0,84.8,106.0
19330728,80.0,109.0,84.8,105.9
19330729,77.0,107.0,84.8,105.9
19330730,78.0,107.0,84.7,105.8
19330731,79.0,106.0,84.6,105.7
19330801,81.0,102.0,84.6,105.7
19330802,74.0,102.0,84.5,105.6
19330803,73.0,106.0,84.5,105.6
19330804,80.0,105.0,84.4,105.6
19330805,81.0,103.0,84.3,105.5
19330806,77.0,106.0,84.3,105.5
19330807,81.0,99.0,84.2,105.4
19330808,78.0,108.0,84.2,105.4
19330809,79.0,113.0,84.1,105.4
19330810,79.0,117.0,84.0,105.3
19330811,81.0,114.0,84.0,105.3
19330812,81.0,113.0,83.9,105.3
19330813,80.0,111.0,83.9,105.3
19330814,80.0,102.0,83.8,105.2
19330815,75.0,107.0,83.7,105.2
19330816,78.0,110.0,83.7,105.2
19330817,78.0,104.0,83.6,105.1
19330818,76.0,109.0,83.5,105.1
19330819,72.0,101.0,83.5,105.1
19330820,72.0,101.0,83.4,105.0
19330821,77.0,102.0,83.3,105.0
19330822,67.0,102.0,83.3,105.0
19330823,79.0,106.0,83.2,104.9
19330824,73.0,108.0,83.1,104.8
19330825,74.0,102.0,83.0,104.8
19330826,70.0,102.0,82.9,104.7
19330827,73.0,103.0,82.8,104.6
19330828,66.0,105.0,82.7,104.5
19330829,68.0,108.0,82.6,104.4
19330830,79.0,105.0,82.4,104.3
19330831,81.0,108.0,82.3,104.2
19330901,75.0,105.0,82.1,104.1
19330902,76.0,103.0,82.0,103.9
19330903,76.0,104.0,81.8,103.8
19330904,77.0,111.0,81.6,103.6
19330905,80.0,111.0,81.4,103.4
19330906,79.0,109.0,81.2,103.2
19330907,,,81.0,103.0
19330908,74.0,93.0,80.7,102.8
19330909,73.0,93.0,80.5,102.6
19330910,74.0,86.0,80.2,102.3
19330911,69.0,96.0,80.0,102.1
19330912,69.0,98.0,79.7,101.8
19330913,66.0,100.0,79.4,101.5
19330914,67.0,102.0,79.0,101.2
19330915,67.0,100.0,78.7,100.9
19330916,62.0,106.0,78.4,100.6
19330917,73.0,100.0,78.0,100.3
19330918,,,77.6,100.0
19330919,70.0,104.0,77.3,99.6
19330920,,,76.9,99.3
19330921,68.0,98.0,76.5,98.9
19330922,72.0,101.0,76.1,98.6
19330923,70.0,101.0,75.6,98.2
19330924,67.0,98.0,75.2,97.8
19330925,61.0,97.0,74.8,97.4
19330926,62.0,98.0,74.4,97.0
19330927,57.0,102.0,73.9,96.6
19330928,65.0,103.0,73.5,96.2
19330929,69.0,101.0,73.0,95.9
19330930,73.0,100.0,72.6,95.5
19331001,69.0,96.0,72.1,95.1
19331002,72.0,99.0,71.6,94.7
19331003,74.0,98.0,71.2,94.2
19331004,73.0,98.0,70.7,93.8
19331005,,,70.3,93.4
19331006,66.0,84.0,69.8,93.0
19331007,68.0,90.0,69.4,92.7
19331008,63.0,95.0,68.9,92.3
19331009,65.0,92.0,68.5,91.9
19331010,60.0,88.0,68.0,91.5
19331011,60.0,78.0,67.6,91.1
19331012,54.0,90.0,67.1,90.7
19331013,,,66.7,90.3
19331014,55.0,87.0,66.3,89.9
19331015,57.0,90.0,65.9,89.5
19331016,56.0,94.0,65.4,89.2
19331017,51.0,95.0,65.0,88.8
19331018,50.0,94.0,64.6,88.4
19331019,53.0,94.0,64.2,88.0
19331020,55.0,94.0,63.8,87.7
19331021,55.0,90.0,63.4,87.3
19331022,49.0,93.0,63.0,86.9
19331023,54.0,98.0,62.6,86.5
19331024,64.0,97.0,62.3,86.1
19331025,57.0,96.0,61.9,85.8
19331026,53.0,96.0,61.5,85.4
19331027,54.0,93.0,61.1,85.0
19331028,55.0,92.0,60.7,84.6
19331029,54.0,90.0,60.4,84.2
19331030,52.0,86.0,60.0,83.8
19331031,56.0,83.0,59.6,83.4
19331101,,,59.2,83.0
19331102,47.0,79.0,58.9,82.6
19331103,42.0,79.0,58.5,82.2
19331104,43.0,75.0,58.1,81.8
19331105,33.0,69.0,57.7,81.4
19331106,33.0,69.0,57.4,80.9
19331107,34.0,76.0,57.0,80.5
19331108,38.0,83.0,56.6,80.0
19331109,40.0,85.0,56.2,79.6
19331110,42.0,87.0,55.8,79.1
19331111,43.0,87.0,55.4,78.7
19331112,42.0,82.0,55.1,78.2
19331113,46.0,87.0,54.7,77.7
19331114,45.0,86.0,54.3,77.3
19331115,46.0,84.0,53.9,76.8
19331116,46.0,85.0,53.5,76.3
19331117,43.0,85.0,53.1,75.8
19331118,39.0,85.0,52.7,75.4
19331119,39.0,83.0,52.3,74.9
19331120,43.0,77.0,51.9,74.4
19331121,39.0,80.0,51.5,73.9
19331122,36.0,83.0,51.2,73.4
19331123,40.0,86.0,50.8,73.0
19331124,43.0,87.0,50.4,72.5
19331125,43.0,86.0,50.0,72.0
19331126,44.0,84.0,49.7,71.6
19331127,43.0,80.0,49.3,71.1
19331128,51.0,77.0,49.0,70.7
19331129,42.0,51.0,48.6,70.3
19331130,,,48.3,69.9
19331201,34.0,57.0,48.0,69.4
19331202,33.0,62.0,47.6,69.1
19331203,35.0,67.0,47.3,68.7
19331204,38.0,64.0,47.1,68.3
19331205,35.0,63.0,46.8,68.0
19331206,32.0,67.0,46.5,67.6
19331207,37.0,69.0,46.3,67.3
19331208,36.0,76.0,46.0,67.0
19331209,37.0,80.0,45.8,66.8
19331210,40.0,78.0,45.6,66.5
19331211,38.0,75.0,45.4,66.3
19331212,40.0,73.0,45.3,66.1
19331213,44.0,72.0,45.1,65.9
19331214,41.0,66.0,45.0,65.7
19331215,37.0,61.0,44.8,65.6
19331216,34.0,57.0,44.7,65.4
19331217,26.0,56.0,44.6,65.3
19331218,24.0,64.0,44.5,65.2
19331219,35.0,71.0,44.5,65.2
19331220,36.0,75.0,44.4,65.1
19331221,35.0,73.0,44.4,65.1
19331222,36.0,74.0,44.4,65.1
19331223,34.0,67.0,44.4,65.1
19331224,34.0,74.0,44.4,65.1
19331225,36.0,75.0,44.4,65.1
19331226,38.0,79.0,44.4,65.2
19331227,40.0,71.0,44.4,65.2
19331228,,,44.5,65.3
19331229,38.0,72.0,44.5,65.4
19331230,40.0,66.0,44.6,65.5
19331231,42.0,68.0,44.6,65.6
19340101,45.0,75.0,44.7,65.7
19340102,43.0,69.0,44.8,65.8
19340103,36.0,70.0,44.9,66.0
19340104,34.0,70.0,44.9,66.1
19340105,39.0,68.0,45.0,66.2
19340106,29.0,70.0,45.1,66.4
19340107,27.0,61.0,45.2,66.5
19340108,26.0,62.0,45.3,66.7
19340109,34.0,65.0,45.4,66.8
19340110,36.0,69.0,45.5,66.9
19340111,33.0,67.0,45.6,67.1
19340112,32.0,68.0,45.7,67.2
19340113,30.0,67.0,45.8,67.4
19340114,32.0,69.0,45.9,67.5
19340115,31.0,71.0,46.0,67.6
19340116,31.0,73.0,46.0,67.7
19340117,34.0,71.0,46.1,67.9
19340118,30.0,73.0,46.2,68.0
19340119,34.0,75.0,46.3,68.1
19340120,36.0,71.0,46.4,68.2
19340121,32.0,69.0,46.5,68.3
19340122,32.0,72.0,46.5,68.4
19340123,34.0,73.0,46.6,68.5
19340124,38.0,66.0,46.7,68.6
19340125,40.0,63.0,46.8,68.6
19340126,35.0,66.0,46.8,68.7
19340127,34.0,76.0,46.9,68.8
19340128,39.0,73.0,47.0,68.9
19340129,46.0,67.0,47.1,69.0
19340130,43.0,70.0,47.1,69.0
19340131,42.0,71.0,47.2,69.1
19340201,41.0,77.0,47.3,69.2
19340202,42.0,79.0,47.4,69.2
19340203,41.0,78.0,47.5,69.3
19340204,42.0,78.0,47.6,69.4
19340205,43.0,82.0,47.7,69.5
19340206,44.0,79.0,47.8,69.6
19340207,40.0,76.0,47.9,69.6
19340208,39.0,77.0,48.0,69.7
19340209,39.0,73.0,48.1,69.8
19340210,34.0,68.0,48.2,69.9
19340211,33.0,74.0,48.3,70.1
19340212,41.0,76.0,48.5,70.2
19340213,39.0,82.0,48.6,70.3
19340214,43.0,79.0,48.8,70.4
19340215,43.0,74.0,48.9,70.6
19340216,49.0,77.0,49.1,70.7
19340217,36.0,74.0,49.2,70.9
19340218,37.0,72.0,49.4,71.1
19340219,33.0,78.0,49.6,71.3
19340220,47.0,72.0,49.7,71.5
19340221,46.0,73.0,49.9,71.7
19340222,48.0,77.0,50.1,71.9
19340223,56.0,75.0,50.3,72.1
19340224,,,50.5,72.4
19340225,45.0,64.0,50.7,72.6
19340226,46.0,72.0,50.9,72.9
19340227,44.0,71.0,51.1,73.1
19340228,47.0,76.0,51.3,73.4
19340301,46.0,77.0,51.5,73.7
19340302,43.0,80.0,51.7,73.9
19340303,47.0,86.0,51.9,74.2
19340304,47.0,84.0,52.1,74.5
19340305,48.0,89.0,52.3,74.8
19340306,48.0,91.0,52.5,75.1
19340307,51.0,90.0,52.7,75.4
19340308,52.0,79.0,53.0,75.7
19340309,47.0,85.0,53.2,76.0
19340310,46.0,88.0,53.4,76.4
19340311,42.0,87.0,53.6,76.7
19340312,43.0,89.0,53.8,77.0
19340313,47.0,92.0,54.0,77.3
19340314,45.0,92.0,54.2,77.6
19340315,47.0,92.0,54.4,77.9
19340316,50.0,94.0,54.6,78.2
19340317,51.0,90.0,54.8,78.5
19340318,,,54.9,78.8
19340319,46.0,87.0,55.1,79.1
19340320,52.0,89.0,55.3,79.4
19340321,52.0,91.0,55.5,79.7
19340322,54.0,86.0,55.7,80.0
19340323,52.0,78.0,55.9,80.2
19340324,53.0,70.0,56.1,80.5
19340325,52.0,75.0,56.2,80.7
19340326,51.0,81.0,56.4,81.0
19340327,51.0,87.0,56.6,81.3
19340328,54.0,90.0,56.8,81.5
19340329,54.0,93.0,57.0,81.7
19340330,53.0,97.0,57.1,82.0
19340331,56.0,89.0,57.3,82.2
19340401,51.0,90.0,57.5,82.4
19340402,52.0,84.0,57.7,82.6
19340403,48.0,70.0,57.9,82.8
19340404,39.0,76.0,58.1,83.1
19340405,42.0,82.0,58.3,83.3
19340406,57.0,85.0,58.5,83.5
19340407,49.0,86.0,58.7,83.7
19340408,50.0,91.0,58.9,83.9
19340409,51.0,93.0,59.1,84.1
19340410,48.0,96.0,59.3,84.3
19340411,58.0,95.0,59.5,84.5
19340412,64.0,92.0,59.8,84.7
19340413,64.0,95.0,60.0,84.9
19340414,60.0,92.0,60.3,85.1
19340415,55.0,85.0,60.5,85.3
19340416,55.0,83.0,60.7,85.5
19340417,56.0,73.0,61.0,85.7
19340418,52.0,84.0,61.3,85.9
19340419,55.0,94.0,61.5,86.1
19340420,57.0,99.0,61.8,86.4
19340421,60.0,101.0,62.1,86.6
19340422,60.0,96.0,62.3,86.8
19340423,60.0,96.0,62.6,87.1
19340424,57.0,95.0,62.9,87.3
19340425,56.0,94.0,63.2,87.6
19340426,52.0,96.0,63.5,87.8
19340427,53.0,97.0,63.8,88.1
19340428,58.0,99.0,64.1,88.4
19340429,66.0,97.0,64.4,88.7
19340430,64.0,98.0,64.7,89.0
19340501,60.0,89.0,65.0,89.3
19340502,51.0,80.0,65.3,89.6
19340503,52.0,88.0,65.6,89.9
19340504,54.0,96.0,65.9,90.2
19340505,57.0,102.0,66.2,90.5
19340506,58.0,104.0,66.5,90.8
19340507,66.0,92.0,66.8,91.2
19340508,63.0,104.0,67.1,91.5
19340509,63.0,109.0,67.4,91.9
19340510,65.0,111.0,67.7,92.2
19340511,80.0,110.0,68.0,92.6
19340512,68.0,107.0,68.3,92.9
19340513,67.0,103.0,68.6,93.3
19340514,62.0,103.0,68.9,93.7
19340515,59.0,102.0,69.2,94.0
19340516,66.0,102.0,69.5,94.4
19340517,61.0,99.0,69.8,94.8
19340518,60.0,98.0,70.1,95.2
19340519,58.0,101.0,70.4,95.6
19340520,59.0,102.0,70.7,95.9
19340521,58.0,103.0,71.0,96.3
19340522,69.0,102.0,71.3,96.7
19340523,55.0,102.0,71.6,97.1
19340524,61.0,104.0,71.9,97.5
19340525,68.0,102.0,72.2,97.8
19340526,70.0,96.0,72.5,98.2
19340527,60.0,100.0,72.7,98.6
19340528,67.0,97.0,73.0,98.9
19340529,,,73.3,99.3
19340530,59.0,91.0,73.6,99.7
19340531,57.0,97.0,73.9,100.0
19340601,60.0,95.0,74.2,100.4
19340602,60.0,98.0,74.5,100.7
19340603,61.0,93.0,74.8,101.0
19340604,60.0,96.0,75.1,101.4
19340605,57.0,88.0,75.4,101.7
19340606,,,75.7,102.0
19340607,53.0,92.0,76.0,102.3
19340608,55.0,96.0,76.3,102.6
19340609,59.0,100.0,76.6,102.9
19340610,59.0,105.0,77.0,103.2
19340611,59.0,108.0,77.3,103.5
19340612,62.0,107.0,77.6,103.7
19340613,61.0,99.0,77.9,104.0
19340614,63.0,94.0,78.2,104.2
19340615,65.0,98.0,78.5,104.5
19340616,65.0,100.0,78.8,104.7
19340617,66.0,104.0,79.1,104.9
19340618,68.0,104.0,79.4,105.1
19340619,64.0,101.0,79.7,105.3
19340620,65.0,102.0,80.0,105.5
19340621,61.0,102.0,80.3,105.6
19340622,67.0,105.0,80.6,105.8
19340623,,,80.9,106.0
19340624,64.0,95.0,81.2,106.1
19340625,66.0,102.0,81.5,106.2
19340626,64.0,100.0,81.7,106.3
19340627,62.0,103.0,82.0,106.4
19340628,61.0,106.0,82.2,106.5
19340629,75.0,107.0,82.5,106.6
19340630,81.0,110.0,82.7,106.7
19340701,78.0,112.0,82.9,106.7
19340702,81.0,108.0,83.1,106.8
19340703,80.0,104.0,83.3,106.8
19340704,79.0,105.0,83.5,106.9
19340705,74.0,106.0,83.7,106.9
19340706,73.0,109.0,83.9,106.9
19340707,78.0,109.0,84.0,106.9
19340708,74.0,107.0,84.2,106.9
19340709,81.0,109.0,84.3,106.9
19340710,75.0,117.0,84.4,106.9
19340711,84.0,116.0,84.5,106.8
19340712,78.0,112.0,84.6,106.8
19340713,80.0,113.0,84.7,106.8
19340714,80.0,108.0,84.8,106.7
19340715,80.0,107.0,84.9,106.7
19340716,82.0,105.0,84.9,106.6
19340717,78.0,105.0,84.9,106.6
19340718,82.0,105.0,85.0,106.5
19340719,79.0,94.0,85.0,106.5
19340720,72.0,94.0,85.0,106.4
19340721,75.0,100.0,85.0,106.3
19340722,75.0,100.0,85.0,106.3
19340723,76.0,99.0,85.0,106.2
19340724,75.0,106.0,85.0,106.2
19340725,75.0,112.0,84.9,106.1
19340726,80.0,114.0,84.9,106.0
19340727,87.0,110.0,84.8,106.0
19340728,80.0,105.0,84.8,105.9
19340729,77.0,110.0,84.8,105.9
19340730,78.0,115.0,84.7,105.8
19340731,83.0,112.0,84.6,105.7
19340801,81.0,112.0,84.6,105.7
19340802,83.0,108.0,84.5,105.6
19340803,84.0,101.0,84.5,105.6
19340804,68.0,91.0,84.4,105.6
19340805,75.0,96.0,84.3,105.5
19340806,74.0,102.0,84.3,105.5
19340807,79.0,101.0,84.2,105.4
19340808,79.0,101.0,84.2,105.4
19340809,80.0,104.0,84.1,105.4
19340810,79.0,108.0,84.0,105.3
19340811,82.0,108.0,84.0,105.3
19340812,83.0,105.0,83.9,105.3
19340813,77.0,97.0,83.9,105.3
19340814,77.0,103.0,83.8,105.2
19340815,77.0,106.0,83.7,105.2
19340816,80.0,109.0,83.7,105.2
19340817,80.0,108.0,83.6,105.1
19340818,84.0,105.0,83.5,105.1
19340819,78.0,96.0,83.5,105.1
19340820,78.0,101.0,83.4,105.0
19340821,72.0,90.0,83.3,105.0
19340822,71.0,100.0,83.3,105.0
19340823,70.0,94.0,83.2,104.9
19340824,76.0,101.0,83.1,104.8
19340825,74.0,103.0,83.0,104.8
19340826,73.0,100.0,82.9,104.7
19340827,,,82.8,104.6
19340828,75.0,98.0,82.7,104.5
19340829,74.0,84.0,82.6,104.4
19340830,71.0,97.0,82.4,104.3
19340831,73.0,98.0,82.3,104.2
19340901,74.0,102.0,82.1,104.1
19340902,74.0,105.0,82.0,103.9
19340903,73.0,108.0,81.8,103.8
19340904,75.0,105.0,81.6,103.6
19340905,77.0,106.0,81.4,103.4
19340906,75.0,106.0,81.2,103.2
19340907,79.0,105.0,81.0,103.0
19340908,75.0,101.0,80.7,102.8
19340909,72.0,99.0,80.5,102.6
19340910,70.0,101.0,80.2,102.3
19340911,66.0,104.0,80.0,102.1
19340912,68.0,102.0,79.7,101.8
19340913,72.0,101.0,79.4,101.5
19340914,67.0,105.0,79.0,101.2
19340915,63.0,106.0,78.7,100.9
19340916,73.0,90.0,78.4,100.6
19340917,64.0,97.0,78.0,100.3
19340918,68.0,102.0,77.6,100.0
19340919,68.0,103.0,77.3,99.6
19340920,69.0,102.0,76.9,99.3
19340921,68.0,101.0,76.5,98.9
19340922,65.0,92.0,76.1,98.6
19340923,,,75.6,98.2
19340924,60.0,86.0,75.2,97.8
19340925,55.0,81.0,74.8,97.4
19340926,52.0,85.0,74.4,97.0
19340927,50.0,88.0,73.9,96.6
19340928,48.0,92.0,73.5,96.2
19340929,51.0,98.0,73.0,95.9
19340930,54.0,103.0,72.6,95.5
19341001,61.0,103.0,72.1,95.1
19341002,63.0,101.0,71.6,94.7
19341003,62.0,96.0,71.2,94.2
19341004,63.0,97.0,70.7,93.8
19341005,59.0,99.0,70.3,93.4
19341006,59.0,105.0,69.8,93.0
19341007,62.0,101.0,69.4,92.7
19341008,60.0,100.0,68.9,92.3
19341009,62.0,100.0,68.5,91.9
19341010,68.0,96.0,68.0,91.5
19341011,,,67.6,91.1
19341012,56.0,88.0,67.1,90.7
19341013,60.0,93.0,66.7,90.3
19341014,61.0,95.0,66.3,89.9
19341015,55.0,82.0,65.9,89.5
19341016,53.0,85.0,65.4,89.2
19341017,54.0,79.0,65.0,88.8
19341018,53.0,83.0,64.6,88.4
19341019,51.0,79.0,64.2,88.0
19341020,44.0,84.0,63.8,87.7
19341021,44.0,86.0,63.4,87.3
19341022,43.0,84.0,63.0,86.9
19341023,45.0,82.0,62.6,86.5
19341024,42.0,85.0,62.3,86.1
19341025,45.0,91.0,61.9,85.8
19341026,47.0,96.0,61.5,85.4
19341027,54.0,94.0,61.1,85.0
19341028,50.0,94.0,60.7,84.6
19341029,52.0,93.0,60.4,84.2
19341030,50.0,93.0,60.0,83.8
19341031,50.0,91.0,59.6,83.4
19341101,59.0,85.0,59.2,83.0
19341102,47.0,78.0,58.9,82.6
19341103,44.0,82.0,58.5,82.2
19341104,45.0,84.0,58.1,81.8
19341105,45.0,90.0,57.7,81.4
19341106,50.0,92.0,57.4,80.9
19341107,47.0,92.0,57.0,80.5
19341108,47.0,82.0,56.6,80.0
19341109,48.0,83.0,56.2,79.6
19341110,47.0,88.0,55.8,79.1
19341111,50.0,91.0,55.4,78.7
19341112,54.0,86.0,55.1,78.2
19341113,47.0,84.0,54.7,77.7
19341114,46.0,87.0,54.3,77.3
19341115,51.0,86.0,53.9,76.8
19341116,53.0,67.0,53.5,76.3
19341117,49.0,68.0,53.1,75.8
19341118,48.0,63.0,52.7,75.4
19341119,47.0,60.0,52.3,74.9
19341120,42.0,63.0,51.9,74.4
19341121,36.0,63.0,51.5,73.9
19341122,34.0,68.0,51.2,73.4
19341123,34.0,68.0,50.8,73.0
19341124,34.0,65.0,50.4,72.5
19341125,34.0,67.0,50.0,72.0
19341126,32.0,67.0,49.7,71.6
19341127,29.0,64.0,49.3,71.1
19341128,28.0,60.0,49.0,70.7
19341129,28.0,60.0,48.6,70.3
19341130,27.0,64.0,48.3,69.9
19341201,30.0,61.0,48.0,69.4
19341202,,,47.6,69.1
19341203,25.0,64.0,47.3,68.7
19341204,25.0,70.0,47.1,68.3
19341205,32.0,68.0,46.8,68.0
19341206,33.0,77.0,46.5,67.6
19341207,46.0,76.0,46.3,67.3
19341208,47.0,71.0,46.0,67.0
19341209,42.0,72.0,45.8,66.8
19341210,48.0,76.0,45.6,66.5
19341211,50.0,80.0,45.4,66.3
19341212,54.0,76.0,45.3,66.1
19341213,,,45.1,65.9
19341214,52.0,69.0,45.0,65.7
19341215,48.0,69.0,44.8,65.6
19341216,46.0,68.0,44.7,65.4
19341217,44.0,65.0,44.6,65.3
19341218,,,44.5,65.2
19341219,31.0,64.0,44.5,65.2
19341220,33.0,64.0,44.4,65.1
19341221,37.0,68.0,44.4,65.1
19341222,38.0,67.0,44.4,65.1
19341223,39.0,72.0,44.4,65.1
19341224,34.0,70.0,44.4,65.1
19341225,36.0,69.0,44.4,65.1
19341226,34.0,72.0,44.4,65.2
19341227,38.0,70.0,44.4,65.2
19341228,50.0,55.0,44.5,65.3
19341229,42.0,55.0,44.5,65.4
19341230,40.0,61.0,44.6,65.5
19341231,34.0,63.0,44.6,65.6
19350101,34.0,67.0,44.7,65.7
19350102,40.0,68.0,44.8,65.8
19350103,39.0,69.0,44.9,66.0
19350104,39.0,70.0,44.9,66.1
19350105,48.0,59.0,45.0,66.2
19350106,46.0,53.0,45.1,66.4
19350107,39.0,57.0,45.2,66.5
19350108,37.0,60.0,45.3,66.7
19350109,45.0,63.0,45.4,66.8
19350110,48.0,71.0,45.5,66.9
19350111,53.0,64.0,45.6,67.1
19350112,,,45.7,67.2
19350113,38.0,53.0,45.8,67.4
19350114,47.0,56.0,45.9,67.5
19350115,49.0,68.0,46.0,67.6
19350116,37.0,57.0,46.0,67.7
19350117,33.0,57.0,46.1,67.9
19350118,32.0,58.0,46.2,68.0
19350119,36.0,49.0,46.3,68.1
19350120,26.0,43.0,46.4,68.2
19350121,24.0,48.0,46.5,68.3
19350122,26.0,60.0,46.5,68.4
19350123,31.0,60.0,46.6,68.5
19350124,34.0,75.0,46.7,68.6
19350125,38.0,77.0,46.8,68.6
19350126,40.0,78.0,46.8,68.7
19350127,40.0,79.0,46.9,68.8
19350128,41.0,72.0,47.0,68.9
19350129,40.0,82.0,47.1,69.0
19350130,40.0,81.0,47.1,69.0
19350131,40.0,80.0,47.2,69.1
19350201,56.0,78.0,47.3,69.2
19350202,58.0,76.0,47.4,69.2
19350203,44.0,77.0,47.5,69.3
19350204,40.0,78.0,47.6,69.4
19350205,52.0,71.0,47.7,69.5
19350206,55.0,65.0,47.8,69.6
19350207,48.0,65.0,47.9,69.6
19350208,46.0,63.0,48.0,69.7
19350209,42.0,61.0,48.1,69.8
19350210,47.0,61.0,48.2,69.9
19350211,43.0,66.0,48.3,70.1
19350212,47.0,64.0,48.5,70.2
19350213,43.0,63.0,48.6,70.3
19350214,50.0,62.0,48.8,70.4
19350215,39.0,59.0,48.9,70.6
19350216,35.0,61.0,49.1,70.7
19350217,30.0,67.0,49.2,70.9
19350218,37.0,74.0,49.4,71.1
19350219,39.0,80.0,49.6,71.3
19350220,45.0,83.0,49.7,71.5
19350221,45.0,79.0,49.9,71.7
19350222,42.0,78.0,50.1,71.9
19350223,46.0,73.0,50.3,72.1
19350224,36.0,59.0,50.5,72.4
19350225,32.0,58.0,50.7,72.6
19350226,29.0,64.0,50.9,72.9
19350227,28.0,72.0,51.1,73.1
19350228,37.0,74.0,51.3,73.4
19350301,48.0,74.0,51.5,73.7
19350302,,,51.7,73.9
19350303,46.0,56.0,51.9,74.2
19350304,40.0,62.0,52.1,74.5
19350305,38.0,60.0,52.3,74.8
19350306,35.0,62.0,52.5,75.1
19350307,38.0,65.0,52.7,75.4
19350308,,,53.0,75.7
19350309,,,53.2,76.0
19350310,36.0,49.0,53.4,76.4
19350311,31.0,60.0,53.6,76.7
19350312,37.0,70.0,53.8,77.0
19350313,42.0,77.0,54.0,77.3
19350314,50.0,77.0,54.2,77.6
19350315,49.0,76.0,54.4,77.9
19350316,36.0,71.0,54.6,78.2
19350317,36.0,76.0,54.8,78.5
19350318,39.0,71.0,54.9,78.8
19350319,39.0,58.0,55.1,79.1
19350320,33.0,67.0,55.3,79.4
19350321,36.0,73.0,55.5,79.7
19350322,38.0,74.0,55.7,80.0
19350323,43.0,69.0,55.9,80.2
19350324,42.0,72.0,56.1,80.5
19350325,35.0,76.0,56.2,80.7
19350326,36.0,79.0,56.4,81.0
19350327,38.0,81.0,56.6,81.3
19350328,44.0,85.0,56.8,81.5
19350329,46.0,83.0,57.0,81.7
19350330,45.0,82.0,57.1,82.0
19350331,46.0,79.0,57.3,82.2
19350401,48.0,81.0,57.5,82.4
19350402,45.0,81.0,57.7,82.6
19350403,45.0,84.0,57.9,82.8
19350404,49.0,80.0,58.1,83.1
19350405,50.0,78.0,58.3,83.3
19350406,45.0,80.0,58.5,83.5
19350407,49.0,86.0,58.7,83.7
19350408,60.0,68.0,58.9,83.9
19350409,43.0,66.0,59.1,84.1
19350410,34.0,74.0,59.3,84.3
19350411,40.0,83.0,59.5,84.5
19350412,46.0,88.0,59.8,84.7
19350413,57.0,92.0,60.0,84.9
19350414,61.0,93.0,60.3,85.1
19350415,61.0,86.0,60.5,85.3
19350416,46.0,82.0,60.7,85.5
19350417,47.0,79.0,61.0,85.7
19350418,44.0,79.0,61.3,85.9
19350419,46.0,85.0,61.5,86.1
19350420,51.0,90.0,61.8,86.4
19350421,54.0,91.0,62.1,86.6
19350422,55.0,86.0,62.3,86.8
19350423,52.0,87.0,62.6,87.1
19350424,54.0,84.0,62.9,87.3
19350425,52.0,82.0,63.2,87.6
19350426,48.0,86.0,63.5,87.8
19350427,50.0,88.0,63.8,88.1
19350428,56.0,87.0,64.1,88.4
19350429,55.0,83.0,64.4,88.7
19350430,62.0,70.0,64.7,89.0
19350501,53.0,76.0,65.0,89.3
19350502,48.0,77.0,65.3,89.6
19350503,49.0,70.0,65.6,89.9
19350504,44.0,75.0,65.9,90.2
19350505,47.0,81.0,66.2,90.5
19350506,52.0,90.0,66.5,90.8
19350507,53.0,94.0,66.8,91.2
