date,precipitation,precipitation_normal
19380501,0.00,12.41
19380502,0.00,12.54
19380503,0.00,12.66
19380504,T,12.79
19380505,T,12.91
19380506,T,13.02
19380507,T,13.14
19380508,T,13.26
19380509,T,13.38
19380510,0.07,13.49
19380511,0.07,13.61
19380512,0.07,13.73
19380513,0.07,13.84
19380514,0.07,13.96
19380515,0.66,14.08
19380516,0.77,14.20
19380517,0.77,14.33
19380518,1.73,14.45
19380519,2.37,14.58
19380520,2.54,14.70
19380521,2.54,14.83
19380522,2.54,14.96
19380523,2.58,15.09
19380524,2.92,15.21
19380525,2.92,15.34
19380526,2.92,15.47
19380527,2.92,15.59
19380528,2.92,15.72
19380529,2.92,15.84
19380530,2.92,15.96
19380531,2.92,16.08
19380601,2.92,16.20
19380602,2.96,16.32
19380603,3.15,16.44
19380604,3.15,16.56
19380605,3.20,16.68
19380606,3.20,16.80
19380607,3.22,16.93
19380608,3.43,17.06
19380609,3.43,17.18
19380610,3.43,17.32
19380611,3.92,17.45
19380612,4.12,17.59
19380613,4.50,17.72
19380614,4.50,17.86
19380615,4.50,17.98
19380616,4.60,18.11
19380617,4.65,18.24
19380618,4.67,18.36
19380619,4.67,18.49
19380620,4.67,18.61
19380621,4.67,18.74
19380622,4.67,18.87
19380623,4.67,19.00
19380624,4.67,19.13
19380625,4.69,19.26
19380626,5.22,19.39
19380627,6.20,19.52
19380628,6.20,19.65
19380629,6.20,19.78
19380630,6.20,19.91
19380701,6.46,20.03
19380702,6.78,20.16
19380703,6.78,20.28
19380704,6.78,20.40
19380705,6.78,20.52
19380706,6.78,20.64
19380707,6.78,20.75
19380708,6.78,20.87
19380709,7.37,20.99
19380710,7.37,21.10
19380711,7.52,21.22
19380712,7.64,21.33
19380713,7.64,21.45
19380714,7.64,21.56
19380715,7.64,21.68
19380716,7.64,21.80
19380717,7.64,21.92
19380718,7.80,22.04
19380719,7.80,22.16
19380720,7.80,22.27
19380721,7.80,22.39
19380722,7.80,22.50
19380723,8.70,22.62
19380724,8.70,22.74
19380725,8.70,22.86
19380726,8.70,22.98
19380727,8.70,23.10
19380728,8.70,23.22
19380729,9.05,23.34
19380730,9.05,23.46
19380731,9.05,23.58
19380801,9.90,23.70
19380802,9.91,23.82
19380803,9.91,23.94
19380804,9.91,24.06
19380805,10.23,24.18
19380806,10.23,24.30
19380807,10.26,24.42
19380808,10.26,24.54
19380809,10.26,24.65
19380810,10.26,24.76
19380811,10.44,24.87
19380812,10.44,24.98
19380813,10.44,25.09
19380814,10.44,25.20
19380815,10.44,25.31
19380816,10.45,25.43
19380817,10.45,25.54
19380818,10.45,25.65
19380819,10.45,25.77
19380820,10.45,25.88
19380821,10.45,25.99
19380822,10.50,26.09
19380823,10.50,26.20
19380824,10.50,26.32
19380825,10.50,26.43
19380826,10.50,26.55
19380827,10.50,26.67
19380828,10.50,26.79
19380829,10.50,26.91
19380830,10.50,27.02
19380831,10.50,27.14
19380901,10.50,27.27
19380902,10.50,27.40
19380903,10.50,27.53
19380904,10.50,27.65
19380905,10.50,27.77
19380906,10.50,27.89
19380907,10.50,28.02
19380908,10.83,28.15
19380909,10.83,28.28
19380910,10.83,28.41
19380911,10.88,28.54
19380912,11.68,28.67
19380913,13.31,28.80
19380914,14.64,28.94
19380915,15.68,29.08
19380916,15.69,29.22
19380917,15.69,29.36
19380918,15.71,29.51
19380919,15.71,29.65
19380920,15.71,29.79
19380921,15.93,29.93
19380922,16.30,30.07
19380923,16.37,30.20
19380924,16.37,30.33
19380925,16.37,30.46
19380926,16.37,30.58
19380927,16.37,30.70
19380928,16.37,30.82
19380929,16.37,30.95
19380930,16.37,31.07
19381001,16.37,31.18
19381002,16.37,31.30
19381003,16.37,31.42
19381004,16.37,31.53
19381005,16.40,31.65
19381006,16.56,31.76
19381007,16.56,31.88
19381008,16.56,32.00
19381009,16.56,32.12
19381010,16.56,32.24
19381011,16.56,32.35
19381012,16.56,32.46
19381013,16.56,32.58
19381014,16.70,32.69
19381015,16.70,32.80
19381016,16.70,32.91
19381017,16.70,33.03
19381018,16.70,33.15
19381019,16.70,33.27
19381020,16.72,33.39
19381021,16.81,33.50
19381022,16.81,33.62
19381023,16.81,33.73
19381024,16.87,33.84
19381025,16.87,33.96
19381026,16.87,34.07
19381027,16.95,34.19
19381028,16.95,34.31
19381029,16.95,34.43
19381030,16.95,34.55
19381031,16.95,34.67
19381101,16.95,34.79
19381102,16.95,34.91
19381103,16.95,35.04
19381104,16.95,35.16
19381105,17.12,35.27
19381106,17.12,35.39
19381107,17.12,35.50
19381108,17.23,35.61
19381109,17.58,35.73
19381110,17.58,35.84
19381111,17.58,35.95
19381112,17.58,36.06
19381113,17.70,36.17
19381114,18.08,36.29
19381115,18.08,36.39
19381116,18.08,36.51
19381117,18.08,36.61
19381118,18.61,36.72
19381119,20.52,36.83
19381120,20.52,36.94
19381121,20.52,37.06
19381122,20.52,37.17
19381123,20.62,37.29
19381124,21.06,37.40
19381125,21.23,37.51
19381126,21.23,37.61
19381127,21.28,37.72
19381128,21.28,37.83
19381129,21.28,37.93
19381130,21.28,38.04
19381201,21.28,38.14
19381202,21.28,38.24
19381203,21.43,38.34
19381204,21.61,38.44
19381205,21.61,38.54
19381206,21.74,38.64
19381207,21.87,38.73
19381208,21.88,38.84
19381209,21.88,38.94
19381210,21.88,39.04
19381211,21.88,39.14
19381212,21.88,39.24
19381213,21.88,39.33
19381214,21.88,39.42
19381215,21.88,39.51
19381216,21.88,39.60
19381217,21.91,39.69
19381218,21.91,39.78
19381219,21.91,39.87
19381220,21.91,39.96
19381221,21.93,40.05
19381222,22.00,40.15
19381223,22.07,40.24
19381224,22.07,40.34
19381225,22.09,40.44
19381226,22.09,40.53
19381227,22.47,40.63
19381228,22.48,40.73
19381229,22.48,40.83
19381230,22.51,40.93
19381231,22.59,41.03
19390101,T,0.11
19390102,T,0.22
19390103,T,0.33
19390104,T,0.44
19390105,T,0.54
19390106,0.02,0.65
19390107,0.02,0.75
19390108,0.02,0.85
19390109,0.02,0.96
19390110,0.09,1.06
19390111,0.09,1.16
19390112,0.09,1.26
19390113,0.09,1.37
19390114,0.55,1.47
19390115,0.55,1.57
19390116,0.63,1.67
19390117,0.64,1.77
19390118,0.73,1.86
19390119,0.76,1.96
19390120,0.77,2.05
19390121,0.82,2.14
19390122,0.85,2.23
19390123,0.86,2.32
19390124,0.90,2.41
19390125,0.91,2.50
19390126,0.96,2.58
19390127,1.03,2.67
19390128,1.03,2.75
19390129,1.18,2.83
19390130,2.23,2.91
19390131,2.34,2.99
19390201,2.34,3.07
19390202,2.71,3.15
19390203,2.71,3.23
19390204,2.72,3.31
19390205,2.72,3.39
19390206,2.72,3.47
19390207,2.85,3.55
19390208,2.85,3.63
19390209,2.85,3.71
19390210,2.92,3.80
19390211,3.19,3.88
19390212,3.19,3.96
19390213,3.19,4.05
19390214,3.19,4.14
19390215,3.48,4.23
19390216,3.52,4.32
19390217,3.52,4.41
19390218,3.56,4.51
19390219,3.76,4.60
19390220,4.44,4.70
19390221,4.44,4.79
19390222,4.65,4.89
19390223,4.68,4.98
19390224,4.69,5.08
19390225,4.69,5.18
19390226,4.95,5.28
19390227,5.04,5.38
19390228,5.41,5.48
19390301,5.42,5.58
19390302,5.42,5.67
19390303,5.42,5.77
19390304,5.42,5.86
19390305,5.76,5.96
19390306,5.85,6.06
19390307,5.85,6.16
19390308,5.85,6.25
19390309,5.85,6.35
19390310,5.85,6.45
19390311,6.03,6.54
19390312,6.94,6.64
19390313,7.20,6.74
19390314,7.20,6.84
19390315,7.20,6.93
19390316,7.22,7.03
19390317,7.26,7.12
19390318,7.26,7.22
19390319,7.26,7.31
19390320,7.26,7.41
19390321,7.26,7.51
19390322,7.26,7.61
19390323,7.26,7.71
19390324,7.26,7.81
19390325,7.26,7.91
19390326,7.26,8.01
19390327,7.88,8.12
19390328,7.90,8.22
19390329,7.90,8.33
19390330,8.15,8.43
19390331,8.57,8.54
19390401,8.60,8.66
19390402,8.65,8.78
19390403,8.65,8.90
19390404,8.65,9.01
19390405,8.65,9.13
19390406,8.96,9.26
19390407,9.01,9.38
19390408,9.01,9.51
19390409,9.03,9.64
19390410,9.06,9.77
19390411,9.44,9.90
19390412,9.50,10.04
19390413,9.64,10.17
19390414,9.70,10.30
19390415,10.38,10.43
19390416,10.38,10.56
19390417,10.45,10.69
19390418,11.38,10.82
19390419,11.49,10.95
19390420,11.67,11.08
19390421,11.67,11.21
19390422,11.79,11.34
19390423,11.79,11.46
19390424,11.79,11.58
19390425,11.79,11.69
19390426,11.84,11.81
19390427,12.19,11.93
19390428,12.19,12.05
19390429,12.19,12.17
19390430,12.20,12.29
19390501,12.49,12.41
19390502,12.49,12.54
19390503,12.49,12.66
19390504,12.49,12.79
19390505,12.49,12.91
19390506,12.49,13.02
19390507,12.49,13.14
19390508,12.49,13.26
19390509,12.50,13.38
19390510,12.88,13.49
19390511,12.88,13.61
19390512,12.88,13.73
19390513,12.88,13.84
19390514,12.88,13.96
19390515,12.88,14.08
19390516,12.90,14.20
19390517,12.90,14.33
19390518,12.90,14.45
19390519,12.90,14.58
19390520,12.90,14.70
19390521,13.30,14.83
19390522,14.25,14.96
19390523,14.25,15.09
19390524,14.25,15.21
19390525,14.25,15.34
19390526,14.25,15.47
19390527,14.25,15.59
19390528,14.45,15.72
19390529,14.53,15.84
19390530,14.53,15.96
19390531,14.53,16.08
19390601,14.53,16.20
19390602,14.56,16.32
19390603,14.57,16.44
19390604,15.23,16.56
19390605,15.23,16.68
19390606,15.23,16.80
19390607,15.23,16.93
19390608,15.57,17.06
19390609,15.57,17.18
19390610,15.64,17.32
19390611,15.64,17.45
19390612,15.64,17.59
19390613,15.64,17.72
19390614,15.92,17.86
19390615,15.92,17.98
19390616,15.93,18.11
19390617,15.93,18.24
19390618,15.93,18.36
19390619,16.13,18.49
19390620,16.38,18.61
19390621,16.38,18.74
19390622,16.77,18.87
19390623,16.98,19.00
19390624,16.98,19.13
19390625,16.98,19.26
19390626,16.98,19.39
19390627,16.98,19.52
19390628,17.08,19.65
19390629,17.08,19.78
19390630,17.24,19.91
19390701,17.24,20.03
19390702,17.24,20.16
19390703,17.24,20.28
19390704,18.21,20.40
19390705,18.21,20.52
19390706,18.21,20.64
19390707,18.21,20.75
19390708,18.52,20.87
19390709,18.52,20.99
19390710,18.52,21.10
19390711,18.52,21.22
19390712,18.52,21.33
19390713,18.52,21.45
19390714,18.52,21.56
19390715,18.52,21.68
19390716,18.52,21.80
19390717,18.52,21.92
19390718,18.71,22.04
19390719,18.71,22.16
19390720,18.71,22.27
19390721,18.71,22.39
19390722,18.71,22.50
19390723,18.71,22.62
19390724,18.71,22.74
19390725,18.71,22.86
19390726,19.10,22.98
19390727,19.10,23.10
19390728,19.44,23.22
19390729,19.44,23.34
19390730,21.77,23.46
19390731,21.77,23.58
19390801,21.77,23.70
19390802,21.77,23.82
19390803,21.77,23.94
19390804,21.77,24.06
19390805,21.77,24.18
19390806,21.77,24.30
19390807,21.77,24.42
19390808,22.54,24.54
19390809,22.61,24.65
19390810,22.61,24.76
19390811,22.61,24.87
19390812,22.63,24.98
19390813,22.76,25.09
19390814,22.76,25.20
19390815,22.76,25.31
19390816,22.76,25.43
19390817,22.76,25.54
19390818,22.95,25.65
19390819,23.03,25.77
19390820,23.03,25.88
19390821,23.03,25.99
19390822,23.03,26.09
19390823,23.03,26.20
19390824,23.03,26.32
19390825,23.03,26.43
19390826,23.03,26.55
19390827,23.03,26.67
19390828,23.03,26.79
19390829,23.03,26.91
19390830,23.03,27.02
19390831,23.03,27.14
19390901,23.03,27.27
19390902,23.03,27.40
19390903,23.03,27.53
19390904,23.61,27.65
19390905,23.61,27.77
19390906,23.61,27.89
19390907,23.61,28.02
19390908,23.61,28.15
19390909,23.63,28.28
19390910,23.63,28.41
19390911,23.63,28.54
19390912,23.83,28.67
19390913,23.83,28.80
19390914,23.85,28.94
19390915,23.85,29.08
19390916,24.21,29.22
19390917,24.31,29.36
19390918,24.31,29.51
19390919,24.31,29.65
19390920,24.31,29.79
19390921,24.31,29.93
19390922,24.31,30.07
19390923,24.31,30.20
19390924,24.31,30.33
19390925,24.31,30.46
19390926,24.57,30.58
19390927,25.08,30.70
19390928,25.08,30.82
19390929,25.66,30.95
19390930,26.88,31.07
19391001,26.88,31.18
19391002,26.88,31.30
19391003,26.88,31.42
19391004,26.88,31.53
19391005,26.88,31.65
19391006,26.88,31.76
19391007,26.88,31.88
19391008,26.95,32.00
19391009,26.95,32.12
19391010,27.48,32.24
19391011,27.48,32.35
19391012,27.48,32.46
19391013,27.48,32.58
19391014,27.48,32.69
19391015,27.48,32.80
19391016,27.48,32.91
19391017,27.48,33.03
19391018,27.48,33.15
19391019,27.56,33.27
19391020,27.56,33.39
19391021,27.56,33.50
19391022,27.62,33.62
19391023,27.62,33.73
19391024,27.63,33.84
19391025,28.20,33.96
19391026,28.31,34.07
19391027,29.46,34.19
19391028,29.96,34.31
19391029,29.96,34.43
19391030,29.99,34.55
19391031,30.05,34.67
19391101,30.10,34.79
19391102,30.18,34.91
19391103,30.23,35.04
19391104,30.23,35.16
19391105,30.28,35.27
19391106,30.29,35.39
19391107,30.42,35.50
19391108,30.42,35.61
19391109,30.42,35.73
19391110,30.63,35.84
19391111,30.63,35.95
19391112,30.63,36.06
19391113,30.63,36.17
19391114,30.63,36.29
19391115,30.63,36.39
19391116,30.63,36.51
19391117,30.63,36.61
19391118,30.63,36.72
19391119,30.64,36.83
19391120,30.64,36.94
19391121,30.85,37.06
19391122,30.92,37.17
19391123,30.93,37.29
19391124,30.93,37.40
19391125,30.93,37.51
19391126,30.93,37.61
19391127,30.93,37.72
19391128,30.93,37.83
19391129,30.93,37.93
19391130,30.99,38.04
19391201,31.27,38.14
19391202,31.38,38.24
19391203,31.66,38.34
19391204,31.67,38.44
19391205,31.74,38.54
19391206,31.74,38.64
19391207,31.75,38.73
19391208,31.75,38.84
19391209,31.75,38.94
19391210,32.02,39.04
19391211,32.02,39.14
19391212,32.07,39.24
19391213,32.20,39.33
19391214,32.20,39.42
19391215,32.20,39.51
19391216,32.20,39.60
19391217,32.20,39.69
19391218,32.20,39.78
19391219,32.25,39.87
19391220,32.26,39.96
19391221,32.33,40.05
19391222,32.33,40.15
19391223,32.33,40.24
19391224,32.33,40.34
19391225,32.33,40.44
19391226,32.33,40.53
19391227,32.46,40.63
19391228,32.48,40.73
19391229,32.48,40.83
19391230,32.50,40.93
19391231,32.52,41.03
19400101,0.02,0.11
19400102,0.03,0.22
19400103,0.03,0.33
19400104,0.04,0.44
19400105,0.05,0.54
19400106,0.05,0.65
19400107,0.12,0.75
19400108,0.14,0.85
19400109,0.14,0.96
19400110,0.14,1.06
19400111,0.17,1.16
19400112,0.18,1.26
19400113,0.18,1.37
19400114,0.56,1.47
19400115,0.59,1.57
19400116,0.67,1.67
19400117,0.70,1.77
19400118,0.70,1.86
19400119,0.70,1.96
19400120,0.72,2.05
19400121,0.72,2.14
19400122,0.72,2.23
19400123,0.76,2.32
19400124,0.82,2.41
19400125,0.82,2.50
19400126,0.83,2.58
19400127,0.84,2.67
19400128,0.84,2.75
19400129,0.84,2.83
19400130,0.84,2.91
19400131,0.84,2.99
19400201,0.92,3.07
19400202,0.92,3.15
19400203,0.92,3.23
19400204,0.92,3.31
19400205,0.96,3.39
19400206,1.33,3.47
19400207,1.33,3.55
19400208,1.40,3.63
19400209,1.49,3.71
19400210,2.11,3.80
19400211,2.11,3.88
19400212,2.11,3.96
19400213,2.15,4.05
19400214,2.48,4.14
19400215,2.48,4.23
19400216,2.48,4.32
19400217,2.48,4.41
19400218,3.18,4.51
19400219,3.25,4.60
19400220,3.27,4.70
19400221,3.27,4.79
19400222,3.27,4.89
19400223,3.27,4.98
19400224,3.37,5.08
19400225,3.37,5.18
19400226,3.37,5.28
19400227,3.52,5.38
19400228,3.52,5.48
19400229,3.54,5.48
19400301,3.54,5.58
19400302,3.69,5.67
19400303,3.94,5.77
19400304,4.09,5.86
19400305,4.09,5.96
19400306,4.09,6.06
19400307,4.09,6.16
19400308,4.09,6.25
19400309,4.09,6.35
19400310,4.09,6.45
19400311,4.09,6.54
19400312,4.09,6.64
19400313,4.10,6.74
19400314,4.43,6.84
19400315,4.43,6.93
19400316,4.52,7.03
19400317,4.52,7.12
19400318,4.73,7.22
19400319,4.73,7.31
19400320,4.89,7.41
19400321,4.93,7.51
19400322,4.93,7.61
19400323,4.95,7.71
19400324,4.95,7.81
19400325,4.95,7.91
19400326,4.95,8.01
19400327,5.68,8.12
19400328,5.68,8.22
19400329,5.68,8.33
19400330,5.90,8.43
19400331,5.90,8.54
19400401,5.90,8.66
19400402,5.91,8.78
19400403,6.66,8.90
19400404,6.66,9.01
19400405,6.66,9.13
19400406,6.66,9.26
19400407,7.06,9.38
19400408,7.43,9.51
19400409,7.46,9.64
19400410,7.46,9.77
19400411,8.38,9.90
19400412,8.42,10.04
19400413,8.61,10.17
19400414,8.61,10.30
19400415,8.63,10.43
19400416,8.63,10.56
19400417,9.11,10.69
19400418,9.18,10.82
19400419,9.52,10.95
19400420,11.08,11.08
19400421,11.08,11.21
19400422,11.08,11.34
19400423,11.08,11.46
19400424,11.09,11.58
19400425,11.09,11.69
19400426,11.09,11.81
19400427,11.09,11.93
19400428,11.09,12.05
19400429,11.09,12.17
19400430,11.09,12.29
19400501,11.17,12.41
19400502,11.30,12.54
19400503,11.38,12.66
19400504,11.38,12.79
19400505,11.38,12.91
19400506,11.57,13.02
19400507,11.57,13.14
19400508,11.92,13.26
19400509,11.92,13.38
19400510,11.92,13.49
19400511,11.92,13.61
19400512,11.92,13.73
19400513,11.93,13.84
19400514,12.10,13.96
19400515,12.22,14.08
19400516,12.24,14.20
19400517,12.24,14.33
19400518,12.24,14.45
19400519,12.56,14.58
19400520,12.57,14.70
19400521,12.57,14.83
19400522,12.58,14.96
19400523,12.88,15.09
19400524,14.25,15.21
19400525,14.32,15.34
19400526,14.32,15.47
19400527,14.32,15.59
19400528,14.32,15.72
19400529,14.49,15.84
19400530,15.46,15.96
19400531,15.48,16.08
19400601,15.65,16.20
19400602,15.65,16.32
19400603,15.65,16.44
19400604,15.65,16.56
19400605,15.66,16.68
19400606,15.66,16.80
19400607,15.66,16.93
19400608,16.47,17.06
19400609,16.47,17.18
19400610,16.65,17.32
19400611,16.66,17.45
19400612,17.18,17.59
19400613,17.18,17.72
19400614,17.18,17.86
19400615,17.18,17.98
19400616,17.18,18.11
19400617,17.20,18.24
19400618,17.60,18.36
19400619,17.60,18.49
19400620,17.60,18.61
19400621,17.60,18.74
19400622,17.62,18.87
19400623,18.23,19.00
19400624,18.30,19.13
19400625,18.73,19.26
19400626,18.83,19.39
19400627,18.83,19.52
19400628,19.65,19.65
19400629,19.79,19.78
19400630,20.18,19.91
19400701,20.19,20.03
19400702,20.19,20.16
19400703,20.19,20.28
19400704,20.19,20.40
19400705,20.19,20.52
19400706,20.19,20.64
19400707,20.19,20.75
19400708,20.19,20.87
19400709,20.27,20.99
19400710,20.27,21.10
19400711,20.36,21.22
19400712,20.37,21.33
19400713,20.37,21.45
19400714,20.37,21.56
19400715,20.54,21.68
19400716,20.54,21.80
19400717,20.54,21.92
19400718,20.54,22.04
19400719,20.54,22.16
19400720,20.54,22.27
19400721,20.54,22.39
19400722,21.31,22.50
19400723,21.35,22.62
19400724,21.35,22.74
19400725,21.35,22.86
19400726,21.35,22.98
19400727,21.37,23.10
19400728,21.37,23.22
19400729,21.37,23.34
19400730,21.37,23.46
19400731,21.37,23.58
19400801,21.37,23.70
19400802,21.37,23.82
19400803,21.37,23.94
19400804,21.37,24.06
19400805,22.04,24.18
19400806,22.14,24.30
19400807,22.14,24.42
19400808,22.14,24.54
19400809,22.14,24.65
19400810,22.14,24.76
19400811,22.14,24.87
19400812,22.14,24.98
19400813,22.14,25.09
19400814,22.14,25.20
19400815,22.14,25.31
19400816,22.14,25.43
19400817,22.14,25.54
19400818,22.87,25.65
19400819,22.99,25.77
19400820,22.99,25.88
19400821,22.99,25.99
19400822,23.59,26.09
19400823,23.59,26.20
19400824,23.59,26.32
19400825,23.91,26.43
19400826,24.76,26.55
19400827,25.91,26.67
19400828,25.91,26.79
19400829,26.32,26.91
19400830,27.13,27.02
19400831,27.15,27.14
19400901,27.25,27.27
19400902,27.68,27.40
19400903,27.69,27.53
19400904,27.69,27.65
19400905,27.69,27.77
19400906,27.69,27.89
19400907,27.85,28.02
19400908,27.87,28.15
19400909,27.88,28.28
19400910,27.92,28.41
19400911,28.16,28.54
19400912,28.22,28.67
19400913,28.22,28.80
19400914,28.24,28.94
19400915,28.24,29.08
19400916,28.24,29.22
19400917,28.24,29.36
19400918,28.24,29.51
19400919,28.24,29.65
19400920,28.24,29.79
19400921,28.24,29.93
19400922,28.24,30.07
19400923,28.24,30.20
19400924,29.48,30.33
19400925,29.53,30.46
19400926,29.53,30.58
19400927,29.53,30.70
19400928,29.53,30.82
19400929,29.53,30.95
19400930,29.53,31.07
19401001,29.53,31.18
19401002,29.53,31.30
19401003,29.53,31.42
19401004,29.53,31.53
19401005,29.53,31.65
19401006,29.53,31.76
19401007,29.63,31.88
19401008,29.63,32.00
19401009,29.63,32.12
19401010,29.63,32.24
19401011,29.63,32.35
19401012,29.63,32.46
19401013,29.63,32.58
19401014,29.77,32.69
19401015,30.44,32.80
19401016,30.44,32.91
19401017,30.87,33.03
19401018,30.87,33.15
19401019,31.02,33.27
19401020,31.02,33.39
19401021,31.08,33.50
19401022,31.08,33.62
19401023,31.08,33.73
19401024,31.08,33.84
19401025,31.10,33.96
19401026,31.10,34.07
19401027,31.10,34.19
19401028,31.10,34.31
19401029,31.31,34.43
19401030,31.31,34.55
19401031,31.31,34.67
19401101,32.20,34.79
19401102,32.20,34.91
19401103,32.20,35.04
19401104,32.20,35.16
19401105,32.49,35.27
19401106,32.53,35.39
19401107,32.53,35.50
19401108,32.53,35.61
19401109,32.53,35.73
19401110,32.61,35.84
19401111,32.92,35.95
19401112,32.92,36.06
19401113,32.92,36.17
19401114,32.95,36.29
19401115,33.11,36.39
19401116,33.12,36.51
19401117,33.12,36.61
19401118,33.12,36.72
19401119,33.12,36.83
19401120,33.25,36.94
19401121,33.26,37.06
19401122,33.26,37.17
19401123,33.36,37.29
19401124,33.36,37.40
19401125,33.36,37.51
19401126,33.74,37.61
19401127,33.78,37.72
19401128,33.79,37.83
19401129,33.81,37.93
19401130,34.05,38.04
19401201,34.05,38.14
19401202,34.10,38.24
19401203,34.10,38.34
19401204,34.15,38.44
19401205,34.22,38.54
19401206,34.24,38.64
19401207,34.24,38.73
19401208,34.24,38.84
19401209,34.24,38.94
19401210,34.24,39.04
19401211,34.47,39.14
19401212,35.23,39.24
19401213,35.23,39.33
19401214,35.23,39.42
19401215,35.23,39.51
19401216,35.48,39.60
19401217,35.50,39.69
19401218,35.50,39.78
19401219,35.50,39.87
19401220,35.50,39.96
19401221,35.50,40.05
19401222,35.50,40.15
19401223,35.50,40.24
19401224,35.50,40.34
19401225,35.50,40.44
19401226,35.50,40.53
19401227,35.78,40.63
19401228,36.50,40.73
19401229,37.38,40.83
19401230,37.48,40.93
19401231,37.48,41.03
19410101,T,0.11
19410102,0.23,0.22
19410103,0.23,0.33
19410104,0.27,0.44
19410105,0.28,0.54
19410106,0.28,0.65
19410107,0.28,0.75
19410108,0.28,0.85
19410109,0.40,0.96
19410110,0.44,1.06
19410111,0.44,1.16
19410112,0.44,1.26
19410113,0.44,1.37
19410114,0.44,1.47
19410115,0.44,1.57
19410116,0.44,1.67
19410117,0.53,1.77
19410118,0.59,1.86
19410119,0.63,1.96
19410120,0.65,2.05
19410121,0.65,2.14
19410122,0.91,2.23
19410123,0.91,2.32
19410124,1.12,2.41
19410125,1.12,2.50
19410126,1.35,2.58
19410127,1.37,2.67
19410128,1.37,2.75
19410129,1.39,2.83
19410130,1.39,2.91
19410131,1.39,2.99
19410201,1.39,3.07
19410202,1.39,3.15
19410203,1.42,3.23
19410204,1.42,3.31
19410205,1.42,3.39
19410206,1.63,3.47
19410207,1.66,3.55
19410208,1.72,3.63
19410209,1.73,3.71
19410210,1.73,3.80
19410211,1.73,3.88
19410212,1.73,3.96
19410213,1.73,4.05
19410214,1.73,4.14
19410215,1.77,4.23
19410216,1.78,4.32
19410217,2.02,4.41
19410218,2.09,4.51
19410219,2.10,4.60
19410220,2.15,4.70
19410221,2.17,4.79
19410222,2.31,4.89
19410223,2.32,4.98
19410224,2.32,5.08
19410225,2.32,5.18
19410226,2.32,5.28
19410227,2.39,5.38
19410228,2.41,5.48
19410301,2.41,5.58
19410302,2.41,5.67
19410303,2.64,5.77
19410304,2.69,5.86
19410305,2.69,5.96
19410306,2.69,6.06
19410307,2.69,6.16
19410308,2.78,6.25
19410309,2.78,6.35
19410310,2.80,6.45
19410311,2.85,6.54
19410312,3.06,6.64
19410313,3.06,6.74
19410314,3.06,6.84
19410315,3.07,6.93
19410316,3.12,7.03
19410317,3.18,7.12
19410318,3.18,7.22
19410319,3.18,7.31
19410320,3.18,7.41
19410321,3.18,7.51
19410322,3.18,7.61
19410323,3.25,7.71
19410324,3.25,7.81
19410325,3.25,7.91
19410326,3.25,8.01
19410327,3.25,8.12
19410328,3.25,8.22
19410329,3.32,8.33
19410330,3.32,8.43
19410331,3.51,8.54
19410401,3.55,8.66
19410402,3.55,8.78
19410403,3.55,8.90
19410404,3.88,9.01
19410405,3.92,9.13
19410406,3.93,9.26
19410407,3.93,9.38
19410408,3.93,9.51
19410409,3.93,9.64
19410410,3.93,9.77
19410411,3.93,9.90
19410412,3.93,10.04
19410413,3.93,10.17
19410414,3.95,10.30
19410415,3.95,10.43
19410416,4.12,10.56
19410417,4.12,10.69
19410418,4.54,10.82
19410419,4.54,10.95
19410420,4.56,11.08
19410421,4.78,11.21
19410422,4.78,11.34
19410423,4.78,11.46
19410424,4.78,11.58
19410425,4.78,11.69
19410426,4.78,11.81
19410427,4.78,11.93
19410428,4.78,12.05
19410429,4.78,12.17
19410430,4.78,12.29
19410501,4.78,12.41
19410502,4.78,12.54
19410503,4.78,12.66
19410504,4.78,12.79
19410505,4.78,12.91
19410506,4.78,13.02
19410507,5.34,13.14
19410508,5.64,13.26
19410509,5.80,13.38
19410510,5.80,13.49
19410511,5.80,13.61
19410512,5.80,13.73
19410513,5.80,13.84
19410514,5.82,13.96
19410515,6.65,14.08
19410516,7.08,14.20
19410517,7.08,14.33
19410518,7.08,14.45
19410519,7.08,14.58
19410520,7.08,14.70
19410521,7.08,14.83
19410522,7.55,14.96
19410523,7.58,15.09
19410524,7.58,15.21
19410525,7.58,15.34
19410526,7.58,15.47
19410527,7.58,15.59
19410528,7.58,15.72
19410529,7.58,15.84
19410530,7.58,15.96
19410531,8.17,16.08
19410601,8.26,16.20
19410602,8.26,16.32
19410603,8.59,16.44
19410604,8.80,16.56
19410605,8.80,16.68
19410606,8.80,16.80
19410607,9.16,16.93
19410608,9.16,17.06
19410609,9.16,17.18
19410610,9.16,17.32
19410611,9.16,17.45
19410612,10.16,17.59
19410613,10.26,17.72
19410614,10.34,17.86
19410615,10.89,17.98
19410616,10.89,18.11
19410617,10.89,18.24
19410618,10.89,18.36
19410619,10.89,18.49
19410620,10.89,18.61
19410621,10.89,18.74
19410622,10.89,18.87
19410623,10.89,19.00
19410624,10.89,19.13
19410625,10.89,19.26
19410626,10.89,19.39
19410627,10.89,19.52
19410628,10.90,19.65
19410629,10.90,19.78
19410630,10.96,19.91
19410701,11.06,20.03
19410702,11.06,20.16
19410703,11.07,20.28
19410704,11.07,20.40
19410705,11.07,20.52
19410706,11.39,20.64
19410707,12.24,20.75
19410708,12.24,20.87
19410709,12.24,20.99
19410710,12.24,21.10
